subset,event_id,recording_alias,anchor_time_s,window_index,query_time_s,mapping_error_s
release_v3_historical_2323,sub-gf_rec-20250926T104059::anchor-v3-event-0005,R036,147.35,49723,147.4,0.05000000000001137
release_v3_historical_2323,sub-gf_rec-20250926T104059::anchor-v3-event-0006,R036,152.585,49749,152.6,0.014999999999986358
release_v3_historical_2323,sub-gf_rec-20250926T104059::anchor-v3-event-0007,R036,180.76,49890,180.8,0.040000000000020464
release_v3_historical_2323,sub-gf_rec-20250926T104059::anchor-v3-event-0008,R036,186.21,49917,186.20000000000002,0.009999999999990905
release_v3_historical_2323,sub-gf_rec-20250926T104059::anchor-v3-event-0009,R036,195.2,49962,195.20000000000002,2.842170943040401e-14
release_v3_historical_2323,sub-gf_rec-20250926T104059::anchor-v3-event-0010,R036,209.975,50036,210.0,0.025000000000005684
release_v3_historical_2323,sub-gf_rec-20250926T104059::anchor-v3-event-0011,R036,232.165,50147,232.20000000000002,0.03500000000002501
release_v3_historical_2323,sub-gf_rec-20250926T104059::anchor-v3-event-0012,R036,238.72,50180,238.8,0.0800000000000125
release_v3_historical_2323,sub-gf_rec-20250926T104059::anchor-v3-event-0013,R036,292.345,50448,292.40000000000003,0.05500000000000682
release_v3_historical_2323,sub-gf_rec-20250926T104059::anchor-v3-event-0014,R036,298.26,50477,298.2,0.060000000000002274
release_v3_historical_2323,sub-gf_rec-20250926T104059::anchor-v3-event-0015,R036,307.595,50524,307.6,0.0049999999999954525
release_v3_historical_2323,sub-gf_rec-20250926T104059::anchor-v3-event-0016,R036,446.5,51218,446.40000000000003,0.0999999999999659
release_v3_historical_2323,sub-gf_rec-20250926T104059::anchor-v3-event-0017,R036,455.19,51262,455.20000000000005,0.010000000000047748
release_v3_historical_2323,sub-gf_rec-20250926T104059::anchor-v3-event-0018,R036,491.45,51443,491.40000000000003,0.049999999999954525
release_v3_historical_2323,sub-gf_rec-20250926T104059::anchor-v3-event-0019,R036,501.435,51493,501.40000000000003,0.03499999999996817
release_v3_historical_2323,sub-gf_rec-20250926T104059::anchor-v3-event-0020,R036,506.885,51520,506.8,0.08499999999997954
release_v3_historical_2323,sub-gf_rec-20250926T104059::anchor-v3-event-0021,R036,514.57,51559,514.6,0.029999999999972715
release_v3_historical_2323,sub-gf_rec-20250926T104059::anchor-v3-event-0022,R036,563.08,51801,563.0,0.08000000000004093
release_v3_historical_2323,sub-gf_rec-20250926T104059::anchor-v3-event-0023,R036,569.625,51834,569.6,0.024999999999977263
release_v3_historical_2323,sub-gf_rec-20250926T105257::anchor-v3-event-0001,R037,61.055,52233,61.0,0.054999999999999716
release_v3_historical_2323,sub-gf_rec-20250926T105257::anchor-v3-event-0002,R037,67.34,52265,67.4,0.060000000000002274
release_v3_historical_2323,sub-gf_rec-20250926T105257::anchor-v3-event-0003,R037,135.97,52608,136.0,0.030000000000001137
release_v3_historical_2323,sub-gf_rec-20250926T105257::anchor-v3-event-0006,R037,159.72,52727,159.8,0.0800000000000125
release_v3_historical_2323,sub-gf_rec-20250926T105257::anchor-v3-event-0007,R037,166.835,52762,166.8,0.03499999999999659
release_v3_historical_2323,sub-gf_rec-20250926T105257::anchor-v3-event-0008,R037,243.965,53148,244.0,0.03499999999999659
release_v3_historical_2323,sub-gf_rec-20250926T105257::anchor-v3-event-0009,R037,273.245,53294,273.2,0.045000000000015916
release_v3_historical_2323,sub-gf_rec-20250926T105257::anchor-v3-event-0010,R037,301.745,53437,301.8,0.05500000000000682
release_v3_historical_2323,sub-gf_rec-20250926T105257::anchor-v3-event-0011,R037,305.145,53454,305.2,0.05500000000000682
release_v3_historical_2323,sub-gf_rec-20250926T105257::anchor-v3-event-0012,R037,312.89,53492,312.8,0.08999999999997499
release_v3_historical_2323,sub-gf_rec-20250926T105257::anchor-v3-event-0013,R037,350.575,53681,350.6,0.025000000000034106
release_v3_historical_2323,sub-gf_rec-20250926T105257::anchor-v3-event-0015,R037,461.775,54237,461.8,0.025000000000034106
release_v3_historical_2323,sub-gf_rec-20250926T105257::anchor-v3-event-0016,R037,472.33,54290,472.40000000000003,0.07000000000005002
release_v3_historical_2323,sub-gf_rec-20250926T105257::anchor-v3-event-0017,R037,477.885,54317,477.8,0.08499999999997954
release_v3_historical_2323,sub-gf_rec-20250926T105257::anchor-v3-event-0018,R037,512.01,54488,512.0,0.009999999999990905
release_v3_historical_2323,sub-gf_rec-20250926T105257::anchor-v3-event-0019,R037,521.38,54535,521.4,0.01999999999998181
release_v3_historical_2323,sub-gf_rec-20250926T105257::anchor-v3-event-0020,R037,526.93,54563,527.0,0.07000000000005002
release_v3_historical_2323,sub-gf_rec-20250926T105257::anchor-v3-event-0021,R037,534.795,54602,534.8000000000001,0.005000000000109139
release_v3_historical_2323,sub-gf_rec-20250926T105257::anchor-v3-event-0022,R037,562.18,54739,562.2,0.020000000000095497
release_v3_historical_2323,sub-gf_rec-20250926T105257::anchor-v3-event-0023,R037,596.34,54910,596.4,0.05999999999994543
release_v3_historical_2323,sub-gf_rec-20250926T105257::anchor-v3-event-0024,R037,603.26,54944,603.2,0.05999999999994543
release_v3_historical_2323,sub-gzj_rec-20250927T113849::anchor-v3-event-0002,R041,9.28,56955,9.200000000000001,0.0799999999999983
release_v3_historical_2323,sub-gzj_rec-20250927T113849::anchor-v3-event-0003,R041,19.82,57008,19.8,0.019999999999999574
release_v3_historical_2323,sub-gzj_rec-20250927T113849::anchor-v3-event-0004,R041,25.76,57038,25.8,0.03999999999999915
release_v3_historical_2323,sub-gzj_rec-20250927T113849::anchor-v3-event-0005,R041,37.905,57099,38.0,0.09499999999999886
release_v3_historical_2323,sub-gzj_rec-20250927T113849::anchor-v3-event-0006,R041,51.78,57168,51.800000000000004,0.020000000000003126
release_v3_historical_2323,sub-gzj_rec-20250927T114147::anchor-v3-event-0002,R042,23.51,57443,23.6,0.08999999999999986
release_v3_historical_2323,sub-gzj_rec-20250927T114147::anchor-v3-event-0003,R042,47.46,57562,47.400000000000006,0.05999999999999517
release_v3_historical_2323,sub-gzj_rec-20250927T114147::anchor-v3-event-0004,R042,58.625,57618,58.6,0.02499999999999858
release_v3_historical_2323,sub-gzj_rec-20250927T114147::anchor-v3-event-0005,R042,66.435,57657,66.4,0.03499999999999659
release_v3_historical_2323,sub-gzj_rec-20250927T114147::anchor-v3-event-0006,R042,76.37,57707,76.4,0.030000000000001137
release_v3_historical_2323,sub-gzj_rec-20250927T114147::anchor-v3-event-0007,R042,91.215,57781,91.2,0.015000000000000568
release_v3_historical_2323,sub-gzj_rec-20250927T114147::anchor-v3-event-0008,R042,100.06,57825,100.0,0.060000000000002274
release_v3_historical_2323,sub-gzj_rec-20250927T114147::anchor-v3-event-0009,R042,115.385,57902,115.4,0.015000000000000568
release_v3_historical_2323,sub-gzj_rec-20250927T114147::anchor-v3-event-0010,R042,119.045,57920,119.0,0.045000000000001705
release_v3_historical_2323,sub-gzj_rec-20250927T114147::anchor-v3-event-0011,R042,132.985,57990,133.0,0.014999999999986358
release_v3_historical_2323,sub-gzj_rec-20250927T114147::anchor-v3-event-0012,R042,152.035,58085,152.0,0.03499999999999659
release_v3_historical_2323,sub-gzj_rec-20250927T114147::anchor-v3-event-0013,R042,165.815,58154,165.8,0.014999999999986358
release_v3_historical_2323,sub-gzj_rec-20250927T114147::anchor-v3-event-0014,R042,172.3,58186,172.20000000000002,0.09999999999999432
release_v3_historical_2323,sub-gzj_rec-20250927T114147::anchor-v3-event-0015,R042,180.145,58226,180.20000000000002,0.05500000000000682
release_v3_historical_2323,sub-gzj_rec-20250927T114147::anchor-v3-event-0016,R042,188.48,58267,188.4,0.07999999999998408
release_v3_historical_2323,sub-gzj_rec-20250927T114147::anchor-v3-event-0017,R042,193.495,58292,193.4,0.09499999999999886
release_v3_historical_2323,sub-gzj_rec-20250927T114147::anchor-v3-event-0018,R042,199.53,58323,199.60000000000002,0.0700000000000216
release_v3_historical_2323,sub-gzj_rec-20250927T114147::anchor-v3-event-0019,R042,211.6,58383,211.60000000000002,2.842170943040401e-14
release_v3_historical_2323,sub-gzj_rec-20250927T114147::anchor-v3-event-0020,R042,223.13,58441,223.20000000000002,0.0700000000000216
release_v3_historical_2323,sub-gzj_rec-20250927T114147::anchor-v3-event-0021,R042,243.09,58540,243.0,0.09000000000000341
release_v3_historical_2323,sub-gzj_rec-20250927T114147::anchor-v3-event-0022,R042,251.67,58583,251.60000000000002,0.06999999999996476
release_v3_historical_2323,sub-gzj_rec-20250927T114147::anchor-v3-event-0023,R042,261.23,58631,261.2,0.03000000000002956
release_v3_historical_2323,sub-gzj_rec-20250927T114147::anchor-v3-event-0024,R042,268.575,58668,268.6,0.025000000000034106
release_v3_historical_2323,sub-gzj_rec-20250927T114147::anchor-v3-event-0025,R042,275.99,58705,276.0,0.009999999999990905
release_v3_historical_2323,sub-gzj_rec-20250927T114147::anchor-v3-event-0026,R042,291.365,58782,291.40000000000003,0.03500000000002501
release_v3_historical_2323,sub-gzj_rec-20250927T114147::anchor-v3-event-0027,R042,298.12,58816,298.2,0.07999999999998408
release_v3_historical_2323,sub-gzj_rec-20250927T114147::anchor-v3-event-0028,R042,307.635,58863,307.6,0.03499999999996817
release_v3_historical_2323,sub-gzj_rec-20250927T114147::anchor-v3-event-0029,R042,315.1,58900,315.0,0.10000000000002274
release_v3_historical_2323,sub-gzj_rec-20250927T114147::anchor-v3-event-0030,R042,335.295,59001,335.20000000000005,0.09499999999997044
release_v3_historical_2323,sub-gzj_rec-20250927T114147::anchor-v3-event-0031,R042,342.765,59039,342.8,0.03500000000002501
release_v3_historical_2323,sub-gzj_rec-20250927T114147::anchor-v3-event-0035,R042,410.34,59377,410.40000000000003,0.06000000000005912
release_v3_historical_2323,sub-gzj_rec-20250927T114147::anchor-v3-event-0046,R042,517.155,59911,517.2,0.04500000000007276
release_v3_historical_2323,sub-gzj_rec-20250927T114147::anchor-v3-event-0047,R042,536.155,60006,536.2,0.04500000000007276
release_v3_historical_2323,sub-gzj_rec-20250927T114147::anchor-v3-event-0048,R042,541.445,60032,541.4,0.04500000000007276
release_v3_historical_2323,sub-gzj_rec-20250927T114147::anchor-v3-event-0049,R042,543.185,60041,543.2,0.015000000000100044
release_v3_historical_2323,sub-gzj_rec-20250927T114147::anchor-v3-event-0050,R042,549.65,60073,549.6,0.049999999999954525
release_v3_historical_2323,sub-gzj_rec-20250927T114147::anchor-v3-event-0051,R042,578.445,60217,578.4,0.04500000000007276
release_v3_historical_2323,sub-gzj_rec-20250927T114147::anchor-v3-event-0052,R042,586.335,60257,586.4,0.06499999999994088
release_v3_historical_2323,sub-gzj_rec-20250927T114147::anchor-v3-event-0053,R042,591.455,60282,591.4,0.055000000000063665
release_v3_historical_2323,sub-gzj_rec-20250927T114147::anchor-v3-event-0054,R042,618.665,60418,618.6,0.06499999999994088
release_v3_historical_2323,sub-gzj_rec-20250927T115325::anchor-v3-event-0003,R043,50.415,60770,50.400000000000006,0.014999999999993463
release_v3_historical_2323,sub-gzj_rec-20250927T115325::anchor-v3-event-0004,R043,80.26,60919,80.2,0.060000000000002274
release_v3_historical_2323,sub-gzj_rec-20250927T115325::anchor-v3-event-0005,R043,111.985,61078,112.0,0.015000000000000568
release_v3_historical_2323,sub-gzj_rec-20250927T115325::anchor-v3-event-0006,R043,123.59,61136,123.60000000000001,0.010000000000005116
release_v3_historical_2323,sub-gzj_rec-20250927T115325::anchor-v3-event-0007,R043,141.995,61228,142.0,0.0049999999999954525
release_v3_historical_2323,sub-gzj_rec-20250927T115325::anchor-v3-event-0008,R043,160.68,61321,160.60000000000002,0.07999999999998408
release_v3_historical_2323,sub-gzj_rec-20250927T115325::anchor-v3-event-0010,R043,175.065,61393,175.0,0.06499999999999773
release_v3_historical_2323,sub-gzj_rec-20250927T115325::anchor-v3-event-0011,R043,183.08,61433,183.0,0.0800000000000125
release_v3_historical_2323,sub-gzj_rec-20250927T115325::anchor-v3-event-0012,R043,190.28,61469,190.20000000000002,0.07999999999998408
release_v3_historical_2323,sub-gzj_rec-20250927T115325::anchor-v3-event-0014,R043,211.43,61575,211.4,0.030000000000001137
release_v3_historical_2323,sub-gzj_rec-20250927T115325::anchor-v3-event-0015,R043,219.245,61614,219.20000000000002,0.044999999999987494
release_v3_historical_2323,sub-gzj_rec-20250927T115325::anchor-v3-event-0016,R043,230.105,61669,230.20000000000002,0.09500000000002728
release_v3_historical_2323,sub-gzj_rec-20250927T115325::anchor-v3-event-0017,R043,250.625,61771,250.60000000000002,0.024999999999977263
release_v3_historical_2323,sub-gzj_rec-20250927T115325::anchor-v3-event-0018,R043,269.735,61867,269.8,0.06499999999999773
release_v3_historical_2323,sub-gzj_rec-20250927T115325::anchor-v3-event-0019,R043,277.695,61906,277.6,0.09499999999997044
release_v3_historical_2323,sub-gzj_rec-20250927T115325::anchor-v3-event-0020,R043,288.275,61959,288.2,0.07499999999998863
release_v3_historical_2323,sub-gzj_rec-20250927T115325::anchor-v3-event-0021,R043,300.18,62019,300.2,0.01999999999998181
release_v3_historical_2323,sub-gzj_rec-20250927T115325::anchor-v3-event-0022,R043,309.07,62063,309.0,0.06999999999999318
release_v3_historical_2323,sub-gzj_rec-20250927T115325::anchor-v3-event-0023,R043,317.265,62104,317.20000000000005,0.06499999999994088
release_v3_historical_2323,sub-gzj_rec-20250927T115325::anchor-v3-event-0024,R043,325.995,62148,326.0,0.0049999999999954525
release_v3_historical_2323,sub-gzj_rec-20250927T115325::anchor-v3-event-0025,R043,336.36,62200,336.40000000000003,0.040000000000020464
release_v3_historical_2323,sub-gzj_rec-20250927T115325::anchor-v3-event-0026,R043,341.965,62228,342.0,0.03500000000002501
release_v3_historical_2323,sub-gzj_rec-20250927T115325::anchor-v3-event-0027,R043,348.415,62260,348.40000000000003,0.014999999999986358
release_v3_historical_2323,sub-gzj_rec-20250927T115325::anchor-v3-event-0028,R043,353.465,62285,353.40000000000003,0.06499999999994088
release_v3_historical_2323,sub-gzj_rec-20250927T115325::anchor-v3-event-0029,R043,362.61,62331,362.6,0.009999999999990905
release_v3_historical_2323,sub-gzj_rec-20250927T115325::anchor-v3-event-0030,R043,380.81,62422,380.8,0.009999999999990905
release_v3_historical_2323,sub-gzj_rec-20250927T115325::anchor-v3-event-0031,R043,389.435,62465,389.40000000000003,0.03499999999996817
release_v3_historical_2323,sub-gzj_rec-20250927T115325::anchor-v3-event-0032,R043,395.97,62498,396.0,0.029999999999972715
release_v3_historical_2323,sub-gzj_rec-20250927T115325::anchor-v3-event-0033,R043,440.925,62723,441.0,0.07499999999998863
release_v3_historical_2323,sub-gzj_rec-20250927T115325::anchor-v3-event-0034,R043,459.85,62817,459.8,0.05000000000001137
release_v3_historical_2323,sub-gzj_rec-20250927T115325::anchor-v3-event-0035,R043,462.465,62830,462.40000000000003,0.06499999999994088
release_v3_historical_2323,sub-gzj_rec-20250927T115325::anchor-v3-event-0036,R043,472.23,62879,472.20000000000005,0.029999999999972715
release_v3_historical_2323,sub-gzj_rec-20250927T115325::anchor-v3-event-0037,R043,481.21,62924,481.20000000000005,0.009999999999934062
release_v3_historical_2323,sub-gzj_rec-20250927T115325::anchor-v3-event-0038,R043,492.93,62983,493.0,0.06999999999999318
release_v3_historical_2323,sub-gzj_rec-20250927T115325::anchor-v3-event-0039,R043,502.225,63029,502.20000000000005,0.024999999999977263
release_v3_historical_2323,sub-gzj_rec-20250927T115325::anchor-v3-event-0040,R043,510.645,63071,510.6,0.04499999999995907
release_v3_historical_2323,sub-gzj_rec-20250927T115325::anchor-v3-event-0041,R043,521.305,63125,521.4,0.09500000000002728
release_v3_historical_2323,sub-gzj_rec-20250927T115325::anchor-v3-event-0042,R043,532.67,63181,532.6,0.06999999999993634
release_v3_historical_2323,sub-gzj_rec-20250927T115325::anchor-v3-event-0043,R043,539.375,63215,539.4,0.024999999999977263
release_v3_historical_2323,sub-gzj_rec-20250927T115325::anchor-v3-event-0044,R043,545.155,63244,545.2,0.04500000000007276
release_v3_historical_2323,sub-gzj_rec-20250927T115325::anchor-v3-event-0045,R043,575.17,63394,575.2,0.030000000000086402
release_v3_historical_2323,sub-gzj_rec-20250927T115325::anchor-v3-event-0046,R043,584.565,63441,584.6,0.03499999999996817
release_v3_historical_2323,sub-gzj_rec-20250927T120423::anchor-v3-event-0003,R044,22.415,63588,22.400000000000002,0.014999999999997016
release_v3_historical_2323,sub-gzj_rec-20250927T120423::anchor-v3-event-0004,R044,27.335,63613,27.400000000000002,0.06500000000000128
release_v3_historical_2323,sub-gzj_rec-20250927T120423::anchor-v3-event-0005,R044,31.44,63633,31.400000000000002,0.03999999999999915
release_v3_historical_2323,sub-gzj_rec-20250927T120423::anchor-v3-event-0006,R044,33.695,63644,33.6,0.09499999999999886
release_v3_historical_2323,sub-gzj_rec-20250927T120423::anchor-v3-event-0007,R044,35.265,63652,35.2,0.06499999999999773
release_v3_historical_2323,sub-gzj_rec-20250927T120423::anchor-v3-event-0008,R044,43.57,63694,43.6,0.030000000000001137
release_v3_historical_2323,sub-gzj_rec-20250927T120423::anchor-v3-event-0009,R044,65.345,63803,65.4,0.05500000000000682
release_v3_historical_2323,sub-gzj_rec-20250927T120423::anchor-v3-event-0010,R044,67.875,63815,67.8,0.07500000000000284
release_v3_historical_2323,sub-gzj_rec-20250927T120423::anchor-v3-event-0011,R044,95.98,63956,96.0,0.01999999999999602
release_v3_historical_2323,sub-gzj_rec-20250927T120423::anchor-v3-event-0012,R044,123.45,64093,123.4,0.04999999999999716
release_v3_historical_2323,sub-gzj_rec-20250927T120423::anchor-v3-event-0013,R044,143.9,64195,143.8,0.09999999999999432
release_v3_historical_2323,sub-gzj_rec-20250927T120423::anchor-v3-event-0014,R044,152.39,64238,152.4,0.010000000000019327
release_v3_historical_2323,sub-gzj_rec-20250927T120423::anchor-v3-event-0015,R044,159.73,64275,159.8,0.0700000000000216
release_v3_historical_2323,sub-gzj_rec-20250927T120423::anchor-v3-event-0016,R044,163.86,64295,163.8,0.060000000000002274
