event_uid,anchor_source,anchor_source_priority,subject,session_stamp,event_index_in_source,vehicle_raw_relative_path,vehicle_raw_absolute_path,vehicle_raw_sha256,source_reference_path,anchor_time_rel_s,anchor_time_abs_s,event_start_rel_s,event_end_rel_s,event_duration_s,event_type,event_level,phase_type,road_type_anchor,curvature_anchor,trigger_type,anchor_signal,anchor_value,source_detail,leakage_risk_anchor,causal_anchor_status,raw_dynamic_peak_time_rel_s,raw_dynamic_peak_score
raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00010,raw_vehicle_dynamic_onset,3,zt,2025_09_28_11_20_08,10,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,,113.525,1759058522.7280002,113.525,114.10000000000001,0.5750000000000028,steer_rate,strong,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,steer_rate,3.2602800000000043,"{""steer_rate"": 3.2602800000000043, ""yaw_rate"": 0.05710179964676719, ""ay"": 1.4763498997139048, ""roll_rate"": 0.10874469802412776}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,113.845,4.075350000000005
raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00011,raw_vehicle_dynamic_onset,3,zt,2025_09_28_11_20_08,11,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,,115.60000000000001,1759058524.803,115.60000000000001,117.315,1.7149999999999892,steer_rate,strong,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,steer_rate,3.6302806043858116,"{""steer_rate"": 3.6302806043858116, ""yaw_rate"": 0.07441169995193361, ""ay"": 1.7139898322143832, ""roll_rate"": 0.11407786843923998}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,116.47,4.537850755482264
raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00012,raw_vehicle_dynamic_onset,3,zt,2025_09_28_11_20_08,12,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,,117.675,1759058526.878,117.675,117.88,0.2049999999999983,steer_rate,medium,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,steer_rate,1.7592654587758272,"{""steer_rate"": 1.7592654587758272, ""yaw_rate"": 0.035054889883653996, ""ay"": 0.5770517804844467, ""roll_rate"": 0.05823547487419994}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,117.755,2.199081823469784
raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00013,raw_vehicle_dynamic_onset,3,zt,2025_09_28_11_20_08,13,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,,118.61500000000001,1759058527.818,118.61500000000001,125.24000000000001,6.625,steer_rate,extreme,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,steer_rate,5.124163761181319,"{""steer_rate"": 5.124163761181319, ""yaw_rate"": 0.12587099996375947, ""ay"": 3.1914298750655554, ""roll_rate"": 0.17905420806991323}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,120.185,6.405204701476649
raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00014,raw_vehicle_dynamic_onset,3,zt,2025_09_28_11_20_08,14,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,,138.775,1759058547.9780002,138.775,140.415,1.6399999999999864,ay,medium,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,ay,2.3864399281743265,"{""steer_rate"": 2.2060864727675025, ""yaw_rate"": 0.08345979955710264, ""ay"": 2.3864399281743265, ""roll_rate"": 0.10364157299378347}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,139.35,2.757608090959378
raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00015,raw_vehicle_dynamic_onset,3,zt,2025_09_28_11_20_08,15,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,,158.25,1759058567.453,158.25,175.58,17.330000000000013,steer_rate,extreme,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,steer_rate,5.982994180837086,"{""steer_rate"": 5.982994180837086, ""yaw_rate"": 0.2875869947472819, ""ay"": 5.947959889046775, ""roll_rate"": 0.15426122352413366}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,161.155,7.478742726046358
raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00016,raw_vehicle_dynamic_onset,3,zt,2025_09_28_11_20_08,16,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,,178.07500000000002,1759058587.278,178.07500000000002,179.405,1.329999999999984,steer_rate,strong,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,steer_rate,2.645906597747638,"{""steer_rate"": 2.645906597747638, ""yaw_rate"": 0.11802199890907361, ""ay"": 2.611159877518719, ""roll_rate"": 0.08210366415899173}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,179.12,3.3073832471845477
raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00017,raw_vehicle_dynamic_onset,3,zt,2025_09_28_11_20_08,17,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,,189.82,1759058599.023,189.82,192.76,2.9399999999999977,steer_rate,strong,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,steer_rate,3.2532494395104945,"{""steer_rate"": 3.2532494395104945, ""yaw_rate"": 0.10799399991607866, ""ay"": 2.329719973146427, ""roll_rate"": 0.14363215779280447}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,190.66,4.066561799388118
raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00018,raw_vehicle_dynamic_onset,3,zt,2025_09_28_11_20_08,18,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,,199.715,1759058608.918,199.715,200.025,0.3100000000000023,steer_rate,medium,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,steer_rate,2.1502400000000033,"{""steer_rate"": 2.1502400000000033, ""yaw_rate"": 0.04374851391808485, ""ay"": 1.1400300158680206, ""roll_rate"": 0.06158780256802576}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,199.76500000000001,2.6878000000000037
raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00019,raw_vehicle_dynamic_onset,3,zt,2025_09_28_11_20_08,19,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,,200.48000000000002,1759058609.683,200.48000000000002,205.915,5.434999999999974,steer_rate,extreme,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,steer_rate,8.286808094296427,"{""steer_rate"": 8.286808094296427, ""yaw_rate"": 0.23978099960139232, ""ay"": 4.971499977589188, ""roll_rate"": 0.3131317024266114}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,204.215,10.358510117870534
raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00020,raw_vehicle_dynamic_onset,3,zt,2025_09_28_11_20_08,20,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,,206.965,1759058616.168,206.965,211.6,4.634999999999991,steer_rate,extreme,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,steer_rate,5.864305538584863,"{""steer_rate"": 5.864305538584863, ""yaw_rate"": 0.12864499982643526, ""ay"": 3.280659595765969, ""roll_rate"": 0.15002415806232927}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,209.175,7.330381923231078
raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00021,raw_vehicle_dynamic_onset,3,zt,2025_09_28_11_20_08,21,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,,248.445,1759058657.648,248.445,248.60500000000002,0.160000000000025,steer_rate,medium,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,steer_rate,1.277585646764967,"{""steer_rate"": 1.277585646764967, ""yaw_rate"": 0.024402896464241406, ""ay"": 0.41040695840171815, ""roll_rate"": 0.03771229346655928}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,248.48000000000002,1.5969820584562089
raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00022,raw_vehicle_dynamic_onset,3,zt,2025_09_28_11_20_08,22,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,,250.915,1759058660.118,250.915,251.23000000000002,0.31500000000002615,steer_rate,medium,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,steer_rate,1.521903888766063,"{""steer_rate"": 1.521903888766063, ""yaw_rate"": 0.03410919924550607, ""ay"": 0.5918477876483373, ""roll_rate"": 0.06050565362961252}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,250.98000000000002,1.9023798609575786
raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00023,raw_vehicle_dynamic_onset,3,zt,2025_09_28_11_20_08,23,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,,253.34,1759058662.543,253.34,256.6,3.2600000000000193,steer_rate,extreme,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,steer_rate,16.371062988612277,"{""steer_rate"": 16.371062988612277, ""yaw_rate"": 0.2989199993305359, ""ay"": 4.828569105107086, ""roll_rate"": 0.28943334924018405}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,254.29500000000002,20.463828735765343
raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00024,raw_vehicle_dynamic_onset,3,zt,2025_09_28_11_20_08,24,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,,270.52,1759058679.723,270.52,273.68,3.160000000000025,ay,extreme,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,ay,4.46624970137323,"{""steer_rate"": 4.230652503073584, ""yaw_rate"": 0.1843849999923708, ""ay"": 4.46624970137323, ""roll_rate"": 0.13791544549702633}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,271.4,5.288315628841979
raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00025,raw_vehicle_dynamic_onset,3,zt,2025_09_28_11_20_08,25,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,,276.105,1759058685.308,276.105,276.265,0.15999999999996817,steer_rate,medium,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,steer_rate,1.4869859272308015,"{""steer_rate"": 1.4869859272308015, ""yaw_rate"": 0.03720700177341047, ""ay"": 0.8317809790158507, ""roll_rate"": 0.031633743495146534}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,276.185,1.8587324090385018
raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00026,raw_vehicle_dynamic_onset,3,zt,2025_09_28_11_20_08,26,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,,312.725,1759058721.928,312.725,328.5,15.774999999999977,steer_rate,extreme,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,steer_rate,8.196028494842917,"{""steer_rate"": 8.196028494842917, ""yaw_rate"": 0.3297889904944442, ""ay"": 6.96619999761587, ""roll_rate"": 0.34373539342243653}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,319.29,10.245035618553645
raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00027,raw_vehicle_dynamic_onset,3,zt,2025_09_28_11_20_08,27,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,,330.1,1759058739.303,330.1,331.23,1.1299999999999955,ay,weak,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,ay,1.7325898922754375,"{""steer_rate"": 0.928511623784406, ""yaw_rate"": 0.058413099878886106, ""ay"": 1.7325898922754375, ""roll_rate"": 0.041042022960039067}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,330.58,1.3327614555964904
raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00028,raw_vehicle_dynamic_onset,3,zt,2025_09_28_11_20_08,28,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,,338.755,1759058747.9580002,338.755,339.065,0.3100000000000023,ay,medium,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,ay,1.4311298238709946,"{""steer_rate"": 1.3683555389813418, ""yaw_rate"": 0.05839189979782556, ""ay"": 1.4311298238709946, ""roll_rate"": 0.07032791869559761}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,339.06,1.7104444237266772
raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00029,raw_vehicle_dynamic_onset,3,zt,2025_09_28_11_20_08,29,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,,339.995,1759058749.198,339.995,356.22,16.225000000000023,steer_rate,extreme,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,steer_rate,8.48221014056128,"{""steer_rate"": 8.48221014056128, ""yaw_rate"": 0.22234399959946602, ""ay"": 4.833419768415038, ""roll_rate"": 0.24707025457082926}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,353.065,10.6027626757016
raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00030,raw_vehicle_dynamic_onset,3,zt,2025_09_28_11_20_08,30,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,,361.79,1759058770.993,361.79,366.21,4.419999999999959,steer_rate,strong,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,steer_rate,2.960053183846234,"{""steer_rate"": 2.960053183846234, ""yaw_rate"": 0.10570099969483114, ""ay"": 2.804599997997425, ""roll_rate"": 0.14083593048101972}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,363.2,3.7000664798077922
raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00031,raw_vehicle_dynamic_onset,3,zt,2025_09_28_11_20_08,31,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,,367.245,1759058776.448,367.245,369.845,2.6000000000000227,steer_rate,strong,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,steer_rate,3.6581684555517024,"{""steer_rate"": 3.6581684555517024, ""yaw_rate"": 0.11002999414103862, ""ay"": 2.5515288867824903, ""roll_rate"": 0.11272529902015722}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,369.52,4.572710569439628
raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00032,raw_vehicle_dynamic_onset,3,zt,2025_09_28_11_20_08,32,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,,372.205,1759058781.408,372.205,373.45,1.2450000000000045,steer_rate,medium,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,steer_rate,2.0804199269454315,"{""steer_rate"": 2.0804199269454315, ""yaw_rate"": 0.11418899452794208, ""ay"": 1.8103199949265736, ""roll_rate"": 0.12448016753701992}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,372.535,2.6005249086817894
raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00033,raw_vehicle_dynamic_onset,3,zt,2025_09_28_11_20_08,33,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,,374.04,1759058783.243,374.04,374.515,0.4749999999999659,steer_rate,extreme,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,steer_rate,4.0351847829667316,"{""steer_rate"": 4.0351847829667316, ""yaw_rate"": 0.07273769660788526, ""ay"": 0.993446973859721, ""roll_rate"": 0.09169816776815869}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,374.27500000000003,5.043980978708414
raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00034,raw_vehicle_dynamic_onset,3,zt,2025_09_28_11_20_08,34,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,,416.18,1759058825.3830001,416.18,419.565,3.384999999999991,steer_rate,strong,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,steer_rate,3.7837995761354937,"{""steer_rate"": 3.7837995761354937, ""yaw_rate"": 0.17098699807752818, ""ay"": 3.679979828800283, ""roll_rate"": 0.1227789299324286}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,417.48,4.7297494701693665
