instability_event_uid,dataset_candidate_version,subject,session_stamp,vehicle_raw_relative_path,vehicle_raw_absolute_path,vehicle_raw_sha256,anchor_time_rel_s,event_start_rel_s,event_end_rel_s,event_duration_s,instability_anchor_source,instability_role,ay_seed_count,roll_rate_seed_count,merged_seed_count,source_event_uids,source_event_types,source_event_levels,max_source_anchor_value,max_source_peak_score,nearby_old_context_count_m2_p5s,nearby_road_curvature_count_m5_p5s,nearby_steer_rate_count_p0_p4s,vehicle_read_status,vehicle_read_error,review_point_count,event_point_count,peak_abs_ay_window,signed_peak_ay_window,peak_abs_ay_event,peak_abs_roll_rate_window,peak_abs_yaw_rate_window,lateral_distance_range_window,peak_abs_curvature_window,median_speed_kmh_window,steering_baseline_pre1s,steering_delta_peak_post3s,steering_signed_delta_peak_post3s,instability_review_score,codex_recommended_decision,causal_setting,leakage_note,human_review_priority,old_v400_near_count,old_v400_overlap_count,old_v400_primary_count,old_v400_active_count,old_v400_max_primary_score,old_v400_max_trigger_score,old_v400_max_level_rank,old_v400_max_level,old_v400_road_type_mode,old_v400_phase_mode,old_v400_min_abs_anchor_gap_s,old_v400_nearest_event_uid,road_design_map_status,road_design_module_name,road_design_instance_name,road_design_s,road_design_curvature,road_design_nearest_dist_m,road_design_vehicle_time_gap_s,road_design_mapping_reliability,road_design_risk_class,manual_label_count,manual_label_decision_mode,manual_label_anchor_rel_s,manual_label_start_rel_s,manual_label_end_rel_s,manual_label_confidence_max,road_guided_instability_score,road_guided_recommended_decision,road_guided_decision_reasons
vehicle_instability_onset__zt__2025_09_28_11_20_08__000568700,road_guided_vehicle_instability_v0_1,zt,2025_09_28_11_20_08,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,568.7,568.7,569.28,0.58,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00055,ay,weak,1.44277,1.109823,2,0,1,ok,,5200,233,2.39519,-2.39519,1.44277,0.108372,0.106361,1.575318,2.1e-06,92.76215,-0.313112,0.782955,0.782955,30.4,reject_low_instability_evidence,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,2,2,1,1,1.812416,14.078667,2,medium_active,straight,secondary,0.745,old_v400_context__zt__2025_09_28_11_20_08__00084,ok,differentmu_road,mu1,14718.160724,-0.0,346.389035,0.0,low,design_high_risk_surface,0,none,,,,,53.58,hybrid_review_conflict_or_medium,base_dynamic_score=30.40; ay_support=+0.8; post_steering_response=+1.4; old_v400_nearby=+3.0; old_v400_primary=+5; old_v400_active=+5; design_high_risk_surface=+8
vehicle_instability_onset__zx__2025_09_27_16_32_00__000253655,road_guided_vehicle_instability_v0_1,zx,2025_09_27_16_32_00,原始车辆数据/zx/Entity_Recording_2025_09_27_16_32_00_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_16_32_00_vehicle.csv,9ac8233cb0ff3d513eb20502c1b6e94b2fa1349dde0ec95faa53a46b10708fb1,253.655,253.655,254.92,1.265,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__zx__2025_09_27_16_32_00__00030,ay,medium,2.08705,2.076911,1,0,0,ok,,5200,505,3.81315,-3.81315,2.08705,0.166536,0.150939,3.060173,0.00015983,119.0665,-0.091979,0.361283,0.361283,44.15,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,1,1,0,0,0.917458,15.126,1,weak,curve,secondary,0.64,old_v400_context__zx__2025_09_27_16_32_00__00035,ok,curve1,curve1,4456.139593,2.131e-05,283.445073,0.0,low,design_curve_context,0,none,,,,,54.95,hybrid_review_conflict_or_medium,base_dynamic_score=44.15; ay_support=+3.6; yaw_rate_support=+5; lateral_support=+0.7; old_v400_nearby=+1.5; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_onset__zx__2025_09_27_16_32_00__000304100,road_guided_vehicle_instability_v0_1,zx,2025_09_27_16_32_00,原始车辆数据/zx/Entity_Recording_2025_09_27_16_32_00_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_16_32_00_vehicle.csv,9ac8233cb0ff3d513eb20502c1b6e94b2fa1349dde0ec95faa53a46b10708fb1,304.1,304.1,308.925,4.825,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__zx__2025_09_27_16_32_00__00034,ay,medium,2.57692,2.879747,2,0,0,ok,,5200,1930,2.57692,2.57692,2.57692,0.116174,0.089635,1.465091,0.0,115.039,-0.159872,0.469668,-0.469668,36.63,reject_low_instability_evidence,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,2,2,0,0,1.375996,20.885333,1,weak,straight,secondary,0.165,old_v400_context__zx__2025_09_27_16_32_00__00041,ok,fix_road,fix_road,6181.199113,0.0,278.521629,0.0,low,design_special_event_segment,0,none,,,,,48.87,hybrid_review_conflict_or_medium,base_dynamic_score=36.63; ay_support=+1.2; post_steering_response=+0.1; multi_second_dynamic_episode=+4; old_v400_nearby=+3.0; design_special_segment=+4
vehicle_instability_onset__zx__2025_09_27_16_32_00__000641635,road_guided_vehicle_instability_v0_1,zx,2025_09_27_16_32_00,原始车辆数据/zx/Entity_Recording_2025_09_27_16_32_00_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_16_32_00_vehicle.csv,9ac8233cb0ff3d513eb20502c1b6e94b2fa1349dde0ec95faa53a46b10708fb1,641.635,641.635,642.24,0.605,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__zx__2025_09_27_16_32_00__00066,ay,weak,1.65081,1.269854,2,0,1,ok,,5200,241,3.02897,3.02897,1.65081,0.167024,0.118934,3.114612,0.00231928,107.733,-0.156556,0.302815,-0.302815,35.85,reject_low_instability_evidence,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,2,1,0,1,1.173956,17.802,2,medium_active,curve,secondary,0.075,old_v400_context__zx__2025_09_27_16_32_00__00103,ok,differentmu_road,mu1,14969.160724,0.0,91.229365,0.0,medium,design_high_risk_surface,0,none,,,,,54.65,hybrid_review_conflict_or_medium,base_dynamic_score=35.85; ay_support=+2.1; lateral_support=+0.7; old_v400_nearby=+3.0; old_v400_active=+5; design_high_risk_surface=+8; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_onset__zx__2025_09_27_16_32_00__000660875,road_guided_vehicle_instability_v0_1,zx,2025_09_27_16_32_00,原始车辆数据/zx/Entity_Recording_2025_09_27_16_32_00_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_16_32_00_vehicle.csv,9ac8233cb0ff3d513eb20502c1b6e94b2fa1349dde0ec95faa53a46b10708fb1,660.875,660.875,661.455,0.58,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__zx__2025_09_27_16_32_00__00068,ay,weak,1.55728,1.197908,1,0,0,ok,,5201,233,3.41635,-3.41635,1.55728,0.134374,0.125831,2.240283,2.17e-06,130.955,-0.038223,0.276111,-0.276111,37.35,reject_low_instability_evidence,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,1,0,0,0,0.426635,13.613333,1,weak,straight,secondary,2.48,old_v400_context__zx__2025_09_27_16_32_00__00109,ok,differentmu_road,mu1,14660.160724,0.0,460.731,0.0,low,design_high_risk_surface,0,none,,,,,54.68,hybrid_review_conflict_or_medium,base_dynamic_score=37.35; ay_support=+2.8; yaw_rate_support=+5; old_v400_nearby=+1.5; design_high_risk_surface=+8
vehicle_instability_onset__zx__2025_09_27_16_32_00__000678930,road_guided_vehicle_instability_v0_1,zx,2025_09_27_16_32_00,原始车辆数据/zx/Entity_Recording_2025_09_27_16_32_00_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_16_32_00_vehicle.csv,9ac8233cb0ff3d513eb20502c1b6e94b2fa1349dde0ec95faa53a46b10708fb1,678.93,678.93,683.775,4.845,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__zx__2025_09_27_16_32_00__00072;raw_vehicle_dynamic_onset__zx__2025_09_27_16_32_00__00073,ay;ay,medium;medium,2.12565,1.7017,2,1,0,ok,,5200,1938,2.59369,2.59369,2.12565,0.079968,0.11139,2.941821,0.00552429,99.0007,-0.060912,0.350462,-0.350462,41.25,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,high,2,2,0,0,0.894743,19.082133,1,weak,curve,secondary,0.01,old_v400_context__zx__2025_09_27_16_32_00__00110,ok,differentmu_road,mu1,14338.160724,-0.0,1030.135058,0.0,very_low,design_high_risk_surface,0,none,,,,,49.97,hybrid_review_conflict_or_medium,base_dynamic_score=41.25; ay_support=+1.2; lateral_support=+0.5; multi_second_dynamic_episode=+4; old_v400_nearby=+3.0
vehicle_instability_onset__zx__2025_09_27_16_46_13__000024090,road_guided_vehicle_instability_v0_1,zx,2025_09_27_16_46_13,原始车辆数据/zx/Entity_Recording_2025_09_27_16_46_13_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_16_46_13_vehicle.csv,e5bc2db169a17bca0fa27ce530d67cddcb1e0c54fd5b61aa01f23ab636a868aa,24.09,24.09,24.44,0.35,raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,1,1,raw_vehicle_dynamic_onset__zx__2025_09_27_16_46_13__00001,roll_rate,extreme,0.853249,17.06498,1,0,1,ok,,2600,70,0.650677,-0.650677,0.650677,0.909795,0.02607,1.761842,1e-08,18.4002,0.107076,0.393484,0.393484,41.49,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,1,1,1,0,2.137493,16.522667,1,weak,straight,primary,0.335,old_v400_context__zx__2025_09_27_16_46_13__00001,ok,middle_section,section1,1.624693,0.0,8.492913,0.0,high,design_regular_road,0,none,,,,,55.39,hybrid_review_conflict_or_medium,base_dynamic_score=41.49; roll_rate_support=+6.1; old_v400_nearby=+1.5; old_v400_primary=+5; old_primary_score=+1.3
vehicle_instability_onset__zx__2025_09_27_16_46_13__000063325,road_guided_vehicle_instability_v0_1,zx,2025_09_27_16_46_13,原始车辆数据/zx/Entity_Recording_2025_09_27_16_46_13_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_16_46_13_vehicle.csv,e5bc2db169a17bca0fa27ce530d67cddcb1e0c54fd5b61aa01f23ab636a868aa,63.325,63.325,65.76,2.435,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__zx__2025_09_27_16_46_13__00004;raw_vehicle_dynamic_onset__zx__2025_09_27_16_46_13__00005,ay;ay,medium;weak,2.73735,2.146732,1,0,0,ok,,2600,487,2.73735,2.73735,2.73735,0.093853,0.081372,1.727194,0.0,137.423,-0.224798,0.385544,-0.385544,41.67,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,1,1,1,0,1.06263,15.592,1,weak,straight,primary,0.665,old_v400_context__zx__2025_09_27_16_46_13__00003,ok,middle_section,section1,1074.624693,0.0,2.021153,0.0,high,design_regular_road,0,none,,,,,49.64,hybrid_review_conflict_or_medium,base_dynamic_score=41.67; ay_support=+1.5; old_v400_nearby=+1.5; old_v400_primary=+5
vehicle_instability_onset__zx__2025_09_27_16_46_13__000610230,road_guided_vehicle_instability_v0_1,zx,2025_09_27_16_46_13,原始车辆数据/zx/Entity_Recording_2025_09_27_16_46_13_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_16_46_13_vehicle.csv,e5bc2db169a17bca0fa27ce530d67cddcb1e0c54fd5b61aa01f23ab636a868aa,610.23,610.23,619.135,8.905,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,4,0,4,raw_vehicle_dynamic_onset__zx__2025_09_27_16_46_13__00062;raw_vehicle_dynamic_onset__zx__2025_09_27_16_46_13__00063;raw_vehicle_dynamic_onset__zx__2025_09_27_16_46_13__00064;raw_vehicle_dynamic_onset__zx__2025_09_27_16_46_13__00065,ay;ay;ay;ay,medium;weak;medium;weak,2.69195,2.836147,2,0,0,ok,,2600,1782,2.68992,2.68992,2.68992,0.092645,0.107772,2.969503,1.7e-07,100.1135,0.034209,0.76428,-0.76428,42.44,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,2,2,0,0,1.145182,14.893467,1,weak,straight,secondary,0.525,old_v400_context__zx__2025_09_27_16_46_13__00084,ok,differentmu_road,mu1,14105.160724,-0.0,702.767827,0.0,very_low,design_high_risk_surface,0,none,,,,,52.69,hybrid_review_conflict_or_medium,base_dynamic_score=42.44; ay_support=+1.4; lateral_support=+0.6; post_steering_response=+1.3; multi_second_dynamic_episode=+4; old_v400_nearby=+3.0
vehicle_instability_onset__zx__2025_09_27_17_14_07__000142215,road_guided_vehicle_instability_v0_1,zx,2025_09_27_17_14_07,原始车辆数据/zx/Entity_Recording_2025_09_27_17_14_07_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_14_07_vehicle.csv,26d745b30004ac1b79bb69bc38990b071dac072e89c71f9c69e04c70064f8e32,142.215,142.215,143.0,0.785,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__zx__2025_09_27_17_14_07__00006,ay,medium,1.80099,1.841295,0,0,0,ok,,2600,157,3.84862,3.84862,1.80099,0.172641,0.153656,3.138964,6e-08,128.787,-0.005672,0.503441,-0.503441,42.81,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,0,0,0,0,,,0,none,none,none,,,ok,curve1,curve1,3012.141588,0.0,4.116666,0.0,high,design_curve_context,0,none,,,,,52.5,hybrid_review_conflict_or_medium,base_dynamic_score=42.81; ay_support=+3.7; yaw_rate_support=+5; lateral_support=+0.8; post_steering_response=+0.2; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_onset__zx__2025_09_27_17_14_07__000435190,road_guided_vehicle_instability_v0_1,zx,2025_09_27_17_14_07,原始车辆数据/zx/Entity_Recording_2025_09_27_17_14_07_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_14_07_vehicle.csv,26d745b30004ac1b79bb69bc38990b071dac072e89c71f9c69e04c70064f8e32,435.19,435.19,436.26,1.07,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__zx__2025_09_27_17_14_07__00041,ay,medium,1.88623,2.085641,1,0,1,ok,,2600,215,3.32489,-3.32489,1.88623,0.168832,0.133852,2.387745,0.0,127.09,-0.025133,0.489565,-0.489565,40.12,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,1,1,0,0,0.921717,14.841438,1,weak,straight,secondary,1.59,old_v400_context__zx__2025_09_27_17_14_07__00052,ok,stop,stop,11583.911338,-0.0,914.5057,0.0,very_low,design_special_event_segment,0,none,,,,,49.43,hybrid_review_conflict_or_medium,base_dynamic_score=40.12; ay_support=+2.6; yaw_rate_support=+5; post_steering_response=+0.2; old_v400_nearby=+1.5
vehicle_instability_onset__zx__2025_09_27_17_14_07__000543925,road_guided_vehicle_instability_v0_1,zx,2025_09_27_17_14_07,原始车辆数据/zx/Entity_Recording_2025_09_27_17_14_07_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_14_07_vehicle.csv,26d745b30004ac1b79bb69bc38990b071dac072e89c71f9c69e04c70064f8e32,543.925,543.925,547.375,3.45,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__zx__2025_09_27_17_14_07__00055,ay,medium,2.23817,1.721669,0,1,0,ok,,2600,691,4.30749,-4.30749,2.23772,0.048526,0.136251,3.176448,0.00573085,122.3065,-0.077842,0.269305,0.269305,46.31,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,high,0,0,0,0,,,0,none,none,none,,,ok,differentmu_road,mu1,14706.160724,-0.0,652.564931,0.0,very_low,design_high_risk_surface,0,none,,,,,56.74,hybrid_review_conflict_or_medium,base_dynamic_score=46.31; ay_support=+4.6; yaw_rate_support=+5; lateral_support=+0.8; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_onset__zx__2025_09_27_17_29_08__000055050,road_guided_vehicle_instability_v0_1,zx,2025_09_27_17_29_08,原始车辆数据/zx/Entity_Recording_2025_09_27_17_29_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_29_08_vehicle.csv,95464051fbc1c6023ad0ba9cd3eba717e6a0de500d111ddfbb31bfdfe77c6591,55.05,55.05,55.42,0.37,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__zx__2025_09_27_17_29_08__00004,ay,weak,1.37693,1.059177,0,0,0,ok,,2600,73,4.24711,4.24711,1.37609,0.17985,0.150796,2.589445,0.0,115.967,-0.303862,0.22061,0.22061,43.41,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,0,0,0,0,,,0,none,none,none,,,ok,longstraight,longstraight,1426.624693,0.0,2.376798,0.0,high,design_regular_road,0,none,,,,,53.01,hybrid_review_conflict_or_medium,base_dynamic_score=43.41; ay_support=+4.5; yaw_rate_support=+5; lateral_support=+0.1
vehicle_instability_onset__zx__2025_09_27_17_45_11__000005965,road_guided_vehicle_instability_v0_1,zx,2025_09_27_17_45_11,原始车辆数据/zx/Entity_Recording_2025_09_27_17_45_11_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_45_11_vehicle.csv,1e7f93edd32d950611d0fc9febf9c56a7204a59faa1b028dc4dfbbad6936f75b,5.965,5.965,6.61,0.645,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__zx__2025_09_27_17_45_11__00001,ay,extreme,0.93979,15.629556,1,0,1,ok,,5200,258,1.71228,1.71228,0.939796,0.798636,0.094586,2.024322,1e-08,14.04625,0.165283,0.28955,-0.28955,44.77,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,1,0,0,0,0.325833,14.544667,1,weak,straight,secondary,4.055,old_v400_context__zx__2025_09_27_17_45_11__00001,ok,middle_section,section1,1.624693,0.0,8.500137,0.0,high,design_regular_road,0,none,,,,,51.59,hybrid_review_conflict_or_medium,base_dynamic_score=44.77; roll_rate_support=+5.3; old_v400_nearby=+1.5
vehicle_instability_onset__zx__2025_09_27_17_45_11__000217450,road_guided_vehicle_instability_v0_1,zx,2025_09_27_17_45_11,原始车辆数据/zx/Entity_Recording_2025_09_27_17_45_11_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_45_11_vehicle.csv,1e7f93edd32d950611d0fc9febf9c56a7204a59faa1b028dc4dfbbad6936f75b,217.45,217.45,218.615,1.165,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__zx__2025_09_27_17_45_11__00024,ay,weak,1.78459,1.372762,1,0,0,ok,,5200,465,3.67208,3.67208,1.78459,0.097925,0.145568,3.072723,0.0,130.51,-0.111876,0.357618,-0.357618,40.86,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,1,1,0,0,0.569823,13.846667,1,weak,straight,secondary,0.25,old_v400_context__zx__2025_09_27_17_45_11__00027,ok,middle_section,section3,5126.57442,-0.0,280.369603,0.0,low,design_regular_road,0,none,,,,,51.39,hybrid_review_conflict_or_medium,base_dynamic_score=40.86; ay_support=+3.3; yaw_rate_support=+5; lateral_support=+0.7; old_v400_nearby=+1.5
vehicle_instability_onset__zx__2025_09_27_17_45_11__000375430,road_guided_vehicle_instability_v0_1,zx,2025_09_27_17_45_11,原始车辆数据/zx/Entity_Recording_2025_09_27_17_45_11_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_45_11_vehicle.csv,1e7f93edd32d950611d0fc9febf9c56a7204a59faa1b028dc4dfbbad6936f75b,375.43,375.43,375.75,0.32,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__zx__2025_09_27_17_45_11__00040,ay,weak,1.441969,1.109207,2,0,1,ok,,5200,128,3.32658,-3.32658,1.44197,0.132457,0.110194,2.480448,0.0,126.132,0.02234,0.828333,-0.828333,35.76,reject_low_instability_evidence,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,2,1,0,1,1.370402,23.271333,2,medium_active,straight,secondary,1.215,old_v400_context__zx__2025_09_27_17_45_11__00068,ok,middle_section,section5,10932.286644,0.0,966.291391,0.0,very_low,design_regular_road,0,none,,,,,47.99,hybrid_review_conflict_or_medium,base_dynamic_score=35.76; ay_support=+2.7; post_steering_response=+1.6; old_v400_nearby=+3.0; old_v400_active=+5
vehicle_instability_onset__zx__2025_09_27_18_00_08__000265215,road_guided_vehicle_instability_v0_1,zx,2025_09_27_18_00_08,原始车辆数据/zx/Entity_Recording_2025_09_27_18_00_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_18_00_08_vehicle.csv,4b016c5d42daab4b261b47445577a3dd05e1d1f31bfe45391999b0a9d97ba220,265.215,265.215,266.965,1.75,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__zx__2025_09_27_18_00_08__00023,ay,medium,2.25911,1.737777,0,0,0,ok,,5200,700,3.09283,-3.09283,2.25911,0.223114,0.115787,2.951105,1.7e-07,118.131,-0.082031,0.383972,0.383972,42.34,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,0,0,0,0,,,0,none,none,none,,,ok,curve1,curve1,4174.140203,-0.00729802,4533.515366,0.0,very_low,design_curve_context,0,none,,,,,45.07,hybrid_review_conflict_or_medium,base_dynamic_score=42.34; ay_support=+2.2; lateral_support=+0.5; curve_context_kept_because_dynamic_response_is_strong
