sample_id,split,gt_peak_abs,gt_peak_signed,gt_peak_time_s,gt_onset_time_s,gt_tail_signed,gt_tail_abs_ratio,direction_mode,amplitude_mode,peak_timing,tail_mode,reversal_count,zero_crossing,correction_mode,response_family,threshold_small_peak_train_p40,threshold_large_peak_train_p75,threshold_very_large_peak_train_p90,threshold_peak_time_train_median,rbf_sample_rmse,deployable_oracle_rmse,deployable_oracle_gain_over_rbf,deployable_oracle_best_model,deployable_oracle_uses_non_rbf,candidate_spread_mean,candidate_spread_peak,rbf_kernel_ridge_context_no_subject__sample_rmse,keypoint_residual_vehicle_transformer_no_subject__sample_rmse,topk_vehicle_transformer_branch0_no_subject__sample_rmse,topk_vehicle_transformer_branch1_no_subject__sample_rmse,topk_vehicle_transformer_branch2_no_subject__sample_rmse,event_uid,subject,session_stamp,event_type,event_level,road_type_anchor,road_design_module_name,road_design_instance_name,road_design_risk_class,road_design_mapping_reliability
vehicle_instability_allraw__jy__2025_09_26_18_01_40__000326600__pre3_label3_response_coverage,val,1.1723370552062988,1.1723370552062988,1.409999966621399,0.15000000596046448,0.3206169903278351,0.27348533333821423,positive,medium,early_peak,return_near_zero,9,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.33360738,0.33360738,0.0,rbf_kernel_ridge_context_no_subject,0,0.17809667,0.23833926,0.33360738,0.38381267,0.41758376,0.5473527,0.43723658,vehicle_instability_allraw__jy__2025_09_26_18_01_40__000326600,jy,2025_09_26_18_01_40,instability_ay_roll,strong_active,straight,middle_section,section5,design_regular_road,very_low
vehicle_instability_allraw__lx__2025_09_26_09_17_22__000135315__pre3_label3_response_coverage,train,1.2240021228790283,-1.2240021228790283,1.9800000190734863,1.350000023841858,0.3586648404598236,0.2930263222225404,negative,medium,late_peak,return_near_zero,5,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.14581971,0.14581971,0.0,rbf_kernel_ridge_context_no_subject,0,0.25773063,0.43049222,0.14581971,0.44667435,0.4073726,0.6880046,0.41082433,vehicle_instability_allraw__lx__2025_09_26_09_17_22__000135315,lx,2025_09_26_09_17_22,instability_ay_roll,extreme_active,curve,curve1,curve1,design_curve_context,medium
vehicle_instability_allraw__lx__2025_09_26_09_17_22__000215535__pre3_label3_response_coverage,train,0.9073969125747681,-0.9073969125747681,1.2050000429153442,0.550000011920929,-0.07312922924757004,0.0805923276067399,negative,small,early_peak,return_near_zero,5,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.531719,0.2114494,0.32026964,topk_vehicle_transformer_branch1_no_subject,1,0.19095796,0.31115344,0.531719,0.5633432,0.5145061,0.2114494,0.76791906,vehicle_instability_allraw__lx__2025_09_26_09_17_22__000215535,lx,2025_09_26_09_17_22,instability_ay_roll,strong_active,straight,middle_section,section3,design_regular_road,low
vehicle_instability_allraw__lx__2025_09_26_09_17_22__000385260__pre3_label3_response_coverage,train,1.2409290075302124,-1.2409290075302124,1.2100000381469727,0.5450000166893005,0.10925799608230591,0.08804532364003574,negative,medium,early_peak,return_near_zero,6,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.18206838,0.18206838,0.0,rbf_kernel_ridge_context_no_subject,0,0.26032943,0.3639622,0.18206838,0.3085841,0.26753905,0.50155777,0.3336165,vehicle_instability_allraw__lx__2025_09_26_09_17_22__000385260,lx,2025_09_26_09_17_22,instability_ay_roll,extreme_active,straight,middle_section,section5,design_regular_road,very_low
vehicle_instability_allraw__lx__2025_09_26_09_17_22__000480490__pre3_label3_response_coverage,train,2.146575927734375,2.146575927734375,1.8600000143051147,0.3100000023841858,0.5068429112434387,0.23611692682046945,positive,very_large,late_peak,return_near_zero,4,1,multi_segment,very_large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.14064445,0.14064445,0.0,rbf_kernel_ridge_context_no_subject,0,0.2599664,0.40204343,0.14064445,0.6295878,0.45567444,0.29913357,0.6832672,vehicle_instability_allraw__lx__2025_09_26_09_17_22__000480490,lx,2025_09_26_09_17_22,instability_ay_roll,strong_active,straight,middle_section,section6,design_regular_road,very_low
vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000089180__pre3_label3_response_coverage,train,0.9592329859733582,0.9592329859733582,2.180000066757202,0.17499999701976776,-0.048694998025894165,0.05076451575159512,positive,small,late_peak,return_near_zero,2,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.14217316,0.14217316,0.0,rbf_kernel_ridge_context_no_subject,0,0.21144658,0.3754965,0.14217316,0.24261202,0.3183513,0.4268744,0.3509108,vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000089180,lxy,2025_09_28_17_55_52,instability_ay_roll,medium_active,straight,middle_section,section2,design_regular_road,high
vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000357070__pre3_label3_response_coverage,train,0.16109400987625122,-0.16109400987625122,1.1100000143051147,0.054999999701976776,0.028797000646591187,0.17875897849158012,negative,small,early_peak,return_near_zero,1,1,zero_crossing,small|return_near_zero|zero_crossing,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.23100938,0.1648502,0.066159174,topk_vehicle_transformer_branch0_no_subject,1,0.22608161,0.4030852,0.23100938,0.49588403,0.1648502,0.34599563,0.24842471,vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000357070,lxy,2025_09_28_17_55_52,instability_roll_only,extreme_active,straight,curve2,curve2,design_curve_context,very_low
vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000380645__pre3_label3_response_coverage,train,0.5267407894134521,-0.5267407894134521,1.4049999713897705,0.0949999988079071,-0.015358950942754745,0.029158461337041277,negative,small,early_peak,return_near_zero,2,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.05706732,0.05706732,0.0,rbf_kernel_ridge_context_no_subject,0,0.20255286,0.3392557,0.05706732,0.11132165,0.17266476,0.41533455,0.23268187,vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000380645,lxy,2025_09_28_17_55_52,instability_ay_roll,extreme_active,straight,middle_section,section5,design_regular_road,very_low
vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000448640__pre3_label3_response_coverage,train,1.3461730480194092,1.3461730480194092,2.009999990463257,0.6549999713897705,0.19652193784713745,0.14598564288319044,positive,medium,late_peak,return_near_zero,3,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.08682431,0.08682431,0.0,rbf_kernel_ridge_context_no_subject,0,0.26413995,0.42292708,0.08682431,0.2794485,0.30242193,0.58998716,0.17251149,vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000448640,lxy,2025_09_28_17_55_52,instability_ay_roll,strong_active,straight,middle_section,section6,design_regular_road,very_low
vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000541050__pre3_label3_response_coverage,train,0.7265809774398804,0.7265809774398804,1.5299999713897705,1.0099999904632568,0.16772601008415222,0.23084283141452105,positive,small,early_peak,return_near_zero,4,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.14879361,0.14879361,0.0,rbf_kernel_ridge_context_no_subject,0,0.1696111,0.25787613,0.14879361,0.3149554,0.2516185,0.3919736,0.26928556,vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000541050,lxy,2025_09_28_17_55_52,instability_ay_roll,weak,straight,differentmu_road,mu1,design_high_risk_surface,very_low
vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000057770__pre3_label3_response_coverage,train,1.0580191612243652,1.0580191612243652,0.949999988079071,0.10000000149011612,-0.001395881175994873,0.0013193344952085043,positive,medium,early_peak,return_near_zero,4,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.2414779,0.2414779,0.0,rbf_kernel_ridge_context_no_subject,0,0.18945631,0.36877355,0.2414779,0.5760501,0.3456305,0.54168373,0.29154083,vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000057770,lxy,2025_09_28_18_06_16,instability_ay_roll,medium_active,straight,middle_section,section2,design_regular_road,high
vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000084330__pre3_label3_response_coverage,train,0.42027518153190613,-0.42027518153190613,1.725000023841858,0.11500000208616257,-0.08150650560855865,0.1939360428361885,negative,small,late_peak,return_near_zero,2,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.2174939,0.13021079,0.08728312,topk_vehicle_transformer_branch2_no_subject,1,0.18225676,0.3120987,0.2174939,0.22040161,0.2864398,0.40405482,0.13021079,vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000084330,lxy,2025_09_28_18_06_16,instability_ay_roll,strong_active,straight,middle_section,section2,design_regular_road,high
vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000133655__pre3_label3_response_coverage,train,1.2969540357589722,-1.2969540357589722,2.3499999046325684,0.8999999761581421,-0.33143800497055054,0.2555510803253674,negative,medium,late_peak,return_near_zero,1,0,single_reversal,medium|return_near_zero|single_reversal,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.18145277,0.18145277,0.0,rbf_kernel_ridge_context_no_subject,0,0.27263388,0.47222114,0.18145277,0.566937,0.2581351,0.47917354,0.3798925,vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000133655,lxy,2025_09_28_18_06_16,instability_ay_roll,extreme_active,straight,curve1,curve1,design_curve_context,high
vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000250730__pre3_label3_response_coverage,train,1.5217540264129639,-1.5217540264129639,1.2200000286102295,0.27000001072883606,-0.09110596776008606,0.059869049911330616,negative,medium,early_peak,return_near_zero,8,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.12935872,0.12935872,0.0,rbf_kernel_ridge_context_no_subject,0,0.2585362,0.4061695,0.12935872,0.655164,0.55745,0.29269373,0.78389454,vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000250730,lxy,2025_09_28_18_06_16,instability_ay_roll,strong_active,straight,fix_road,fix_road,design_special_event_segment,low
vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000129055__pre3_label3_response_coverage,train,1.9997968673706055,-1.9997968673706055,1.809999942779541,0.375,0.20106200873851776,0.10054121597004013,negative,very_large,late_peak,return_near_zero,6,1,multi_segment,very_large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.34997496,0.34997496,0.0,rbf_kernel_ridge_context_no_subject,0,0.3595594,0.59903866,0.34997496,1.0012801,0.48655197,0.7311282,0.51475143,vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000129055,lxy,2025_09_28_18_19_35,instability_ay_roll,extreme_active,curve,curve1,curve1,design_curve_context,high
vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000175350__pre3_label3_response_coverage,train,1.2788029909133911,-1.2788029909133911,1.1449999809265137,0.09000000357627869,-0.19512830674648285,0.1525866831192751,negative,medium,early_peak,return_near_zero,3,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.36538327,0.36538327,0.0,rbf_kernel_ridge_context_no_subject,0,0.2048478,0.3063041,0.36538327,0.5566143,0.5281,0.5455668,0.5957608,vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000175350,lxy,2025_09_28_18_19_35,instability_ay_roll,strong_active,straight,middle_section,section3,design_regular_road,low
vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000290870__pre3_label3_response_coverage,train,1.879023551940918,1.879023551940918,2.0899999141693115,0.22499999403953552,-0.4567525386810303,0.2430797305383599,positive,large,late_peak,return_near_zero,2,1,multi_segment,large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.68121046,0.3697722,0.31143826,topk_vehicle_transformer_branch1_no_subject,1,0.274188,0.42834535,0.68121046,0.8235719,0.53649104,0.3697722,0.8420433,vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000290870,lxy,2025_09_28_18_19_35,instability_ay_roll,extreme_active,straight,curve2,curve2,design_curve_context,low
vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000320035__pre3_label3_response_coverage,train,1.6603360176086426,1.6603360176086426,1.6050000190734863,0.1599999964237213,0.23143000900745392,0.13938745323418275,positive,large,late_peak,return_near_zero,4,1,multi_segment,large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.31501392,0.31501392,0.0,rbf_kernel_ridge_context_no_subject,0,0.24896504,0.3713496,0.31501392,0.6755963,0.5324444,0.41499332,0.7836654,vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000320035,lxy,2025_09_28_18_19_35,instability_ay_roll,extreme_active,straight,middle_section,section5,design_regular_road,very_low
vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000334720__pre3_label3_response_coverage,train,0.27907800674438477,-0.27907800674438477,1.4249999523162842,0.5649999976158142,-0.09983241558074951,0.35772226104577554,negative,small,early_peak,same_side_tail,3,1,multi_segment,small|same_side_tail|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.09043516,0.09043516,0.0,rbf_kernel_ridge_context_no_subject,0,0.17632014,0.2853183,0.09043516,0.27203357,0.1823264,0.14493835,0.3670614,vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000334720,lxy,2025_09_28_18_19_35,instability_ay_roll,weak,straight,middle_section,section5,design_regular_road,very_low
vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000402090__pre3_label3_response_coverage,train,1.3334319591522217,1.3334319591522217,2.5450000762939453,1.3300000429153442,0.15236690640449524,0.114266727566188,positive,medium,late_peak,return_near_zero,2,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.19664621,0.19664621,0.0,rbf_kernel_ridge_context_no_subject,0,0.22828926,0.33757573,0.19664621,0.4043665,0.44213563,0.36117318,0.6072474,vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000402090,lxy,2025_09_28_18_19_35,instability_ay_roll,extreme_active,straight,middle_section,section6,design_regular_road,very_low
vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000481970__pre3_label3_response_coverage,train,0.09930992126464844,-0.09930992126464844,1.340000033378601,0.054999999701976776,-0.09301996231079102,0.9366633376226785,negative,small,early_peak,same_side_tail,0,0,single_sweep,small|same_side_tail|single_sweep,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.028954228,0.028954228,0.0,rbf_kernel_ridge_context_no_subject,0,0.15223362,0.2954587,0.028954228,0.31597725,0.090638354,0.20678693,0.25934872,vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000481970,lxy,2025_09_28_18_19_35,instability_ay_roll,medium_active,straight,differentmu_road,mu1,design_high_risk_surface,low
vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000137120__pre3_label3_response_coverage,train,0.9438740015029907,-0.9438740015029907,2.359999895095825,0.8349999785423279,-0.06789299845695496,0.07193014994463733,negative,small,late_peak,return_near_zero,6,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.1756351,0.1756351,0.0,rbf_kernel_ridge_context_no_subject,0,0.2105625,0.30557007,0.1756351,0.283859,0.29798704,0.53708696,0.20952454,vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000137120,rjy,2025_09_28_19_33_26,instability_ay_roll,strong_active,straight,middle_section,section2,design_regular_road,high
vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000439360__pre3_label3_response_coverage,train,1.7284029722213745,-1.7284029722213745,1.8799999952316284,0.3499999940395355,-0.04101469740271568,0.02372982346240869,negative,large,late_peak,return_near_zero,3,1,multi_segment,large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.3429091,0.3429091,0.0,rbf_kernel_ridge_context_no_subject,0,0.18197845,0.30261344,0.3429091,0.52452546,0.43564227,0.640068,0.38915312,vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000439360,rjy,2025_09_28_19_33_26,instability_ay_roll,strong_active,straight,middle_section,section5,design_regular_road,very_low
vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000515545__pre3_label3_response_coverage,train,0.449945867061615,0.449945867061615,1.4800000190734863,0.6949999928474426,-0.10227611660957336,0.22730760319567023,positive,small,early_peak,return_near_zero,5,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.118713886,0.118713886,0.0,rbf_kernel_ridge_context_no_subject,0,0.17431296,0.31950283,0.118713886,0.4021924,0.21759778,0.44937104,0.13066624,vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000515545,rjy,2025_09_28_19_33_26,instability_ay_roll,strong_active,straight,middle_section,section6,design_regular_road,very_low
vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000598710__pre3_label3_response_coverage,train,0.8325219750404358,0.8325219750404358,1.2799999713897705,0.07999999821186066,0.16231590509414673,0.19496891368694863,positive,small,early_peak,return_near_zero,5,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.3796986,0.2378921,0.1418065,topk_vehicle_transformer_branch2_no_subject,1,0.17217773,0.2562789,0.3796986,0.37455863,0.3122467,0.53623796,0.2378921,vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000598710,rjy,2025_09_28_19_33_26,instability_ay_roll,medium_active,straight,differentmu_road,mu1,design_high_risk_surface,low
