sample_id,event_uid,subject,session_stamp,split,anchor_time_rel_s,curvature_anchor,input_valid_ratio,median_speed_kmh_window,event_type,event_level,road_type_anchor,old_v400_road_type_mode,old_v400_phase_mode,road_design_module_name,road_design_instance_name,road_design_risk_class,road_design_mapping_reliability,top1_branch,best_branch_oracle,top1_matches_best,top1_prob,prob_margin,branch_spread_mean,branch_spread_peak,branch0_prob,branch1_prob,branch2_prob,prob_entropy,rbf_sample_rmse,rbf_wrong_side,rbf_large_response_recalled,rbf_severe_amp_under,rbf_peak_amp_abs_error,rbf_peak_time_abs_error_s,rbf_onset_delay_abs_error_s,rbf_tail_abs_error,rbf_tail_drift_risk,rbf_zero_crossing_mismatch,rbf_reversal_count_exact,rbf_pred_peak_abs,rbf_pred_reversal_count,rbf_pred_multi_segment,rbf_gt_peak_abs,rbf_is_large_response,rbf_is_difficult_peak_top20,top1_sample_rmse,top1_wrong_side,top1_large_response_recalled,top1_severe_amp_under,top1_peak_amp_abs_error,top1_peak_time_abs_error_s,top1_onset_delay_abs_error_s,top1_tail_abs_error,top1_tail_drift_risk,top1_zero_crossing_mismatch,top1_reversal_count_exact,top1_pred_peak_abs,top1_pred_reversal_count,top1_pred_multi_segment,top1_gt_peak_abs,top1_is_large_response,top1_is_difficult_peak_top20,branch0_sample_rmse,branch0_wrong_side,branch0_large_response_recalled,branch0_severe_amp_under,branch0_peak_amp_abs_error,branch0_peak_time_abs_error_s,branch0_onset_delay_abs_error_s,branch0_tail_abs_error,branch0_tail_drift_risk,branch0_zero_crossing_mismatch,branch0_reversal_count_exact,branch0_pred_peak_abs,branch0_pred_reversal_count,branch0_pred_multi_segment,branch0_gt_peak_abs,branch0_is_large_response,branch0_is_difficult_peak_top20,branch1_sample_rmse,branch1_wrong_side,branch1_large_response_recalled,branch1_severe_amp_under,branch1_peak_amp_abs_error,branch1_peak_time_abs_error_s,branch1_onset_delay_abs_error_s,branch1_tail_abs_error,branch1_tail_drift_risk,branch1_zero_crossing_mismatch,branch1_reversal_count_exact,branch1_pred_peak_abs,branch1_pred_reversal_count,branch1_pred_multi_segment,branch1_gt_peak_abs,branch1_is_large_response,branch1_is_difficult_peak_top20,branch2_sample_rmse,branch2_wrong_side,branch2_large_response_recalled,branch2_severe_amp_under,branch2_peak_amp_abs_error,branch2_peak_time_abs_error_s,branch2_onset_delay_abs_error_s,branch2_tail_abs_error,branch2_tail_drift_risk,branch2_zero_crossing_mismatch,branch2_reversal_count_exact,branch2_pred_peak_abs,branch2_pred_reversal_count,branch2_pred_multi_segment,branch2_gt_peak_abs,branch2_is_large_response,branch2_is_difficult_peak_top20,best_candidate_oracle,top1_worse_than_rbf,top1_minus_rbf_rmse,best_of_rbf_topk_rmse,best_of_rbf_topk_gain_over_rbf
vehicle_instability_allraw__txj__2025_09_27_08_40_46__000660595__pre3_label3_response_coverage,vehicle_instability_allraw__txj__2025_09_27_08_40_46__000660595,txj,2025_09_27_08_40_46,val,660.595,0.0,1.0,102.531001,instability_ay_roll,extreme_active,straight,straight,secondary,differentmu_road,mu1,design_high_risk_surface,medium,2,1,0,0.36785242,0.03248003,0.22418372,0.40386176,0.33538505,0.29676095,0.36785403,1.0947932,1.2142826318740845,0,0,1,1.633042335510254,0.6000000238418579,0.3550000339746475,0.18159885704517365,0,0,0,0.5737507343292236,224,1,2.2067930698394775,1,1,1.1923372745513916,1,0,1,1.4713061451911926,1.399999976158142,2.4200000911951065,0.9620308876037598,0,0,0,0.7354869246482849,2,1,2.2067930698394775,1,1,0.9474002122879028,0,0,1,1.2752567529678345,0.10500001907348633,0.9750000387430191,0.7642782926559448,0,0,0,0.9315363168716431,2,1,2.2067930698394775,1,1,0.8079832196235657,0,1,0,0.8947194814682007,0.2049999237060547,0.04999999701976776,0.3761856406927109,0,0,0,1.3120735883712769,2,1,2.2067930698394775,1,1,1.1923372745513916,1,0,1,1.4713061451911926,1.399999976158142,2.4200000911951065,0.9620308876037598,0,0,0,0.7354869246482849,2,1,2.2067930698394775,1,1,branch1,0,-0.02194535732269287,0.8079832196235657,0.4062994122505188
vehicle_instability_allraw__txj__2025_09_27_08_40_46__000687315__pre3_label3_response_coverage,vehicle_instability_allraw__txj__2025_09_27_08_40_46__000687315,txj,2025_09_27_08_40_46,val,687.315,-0.0,1.0,103.432,instability_ay_roll,medium_active,straight,straight,primary,differentmu_road,mu1,design_high_risk_surface,very_low,0,0,1,0.33765605,0.0048997104,0.19554862,0.34189016,0.33766466,0.32957888,0.33275643,1.0985625,0.14735154807567596,0,0,0,0.0354313850402832,0.13999998569488525,0.7650000154972076,0.2208905965089798,0,0,0,1.1555815935134888,122,1,1.191012978553772,0,0,0.1958453506231308,0,0,0,0.11169815063476562,0.07500004768371582,0.760000005364418,0.14180541038513184,0,0,0,1.3027111291885376,2,1,1.191012978553772,0,0,0.1958453506231308,0,0,0,0.11169815063476562,0.07500004768371582,0.760000005364418,0.14180541038513184,0,0,0,1.3027111291885376,2,1,1.191012978553772,0,0,0.45841535925865173,0,0,0,0.42493224143981934,0.1549999713897705,0.7800000160932541,0.26527874171733856,0,0,0,1.6159452199935913,2,1,1.191012978553772,0,0,0.20188285410404205,0,0,0,0.2997245788574219,0.009999990463256836,0.7450000047683716,0.3692273199558258,0,0,0,0.8912883996963501,2,1,1.191012978553772,0,0,rbf,1,0.048493802547454834,0.14735154807567596,0.0
vehicle_instability_allraw__txj__2025_09_27_08_53_44__000300320__pre3_label3_response_coverage,vehicle_instability_allraw__txj__2025_09_27_08_53_44__000300320,txj,2025_09_27_08_53_44,val,300.32,0.0,1.0,105.5998,instability_ay_roll,strong_active,straight,straight,secondary,fix_road,fix_road,design_special_event_segment,low,0,2,0,0.38004586,0.042903185,0.18143289,0.34682572,0.38004613,0.2828083,0.33714548,1.0914216,0.18414193391799927,0,0,0,0.24631741642951965,0.19499999284744263,0.009999997913837433,0.03676509112119675,0,0,0,0.5859584212303162,152,1,0.3396410048007965,0,0,0.45287084579467773,0,0,0,0.12134388089179993,1.0699999928474426,0.20000000298023224,0.2548520639538765,1,0,0,0.46098488569259644,1,0,0.3396410048007965,0,0,0.45287084579467773,0,0,0,0.12134388089179993,1.0699999928474426,0.20000000298023224,0.2548520639538765,1,0,0,0.46098488569259644,1,0,0.3396410048007965,0,0,0.6125615239143372,0,0,0,0.46880337595939636,1.3399999737739563,0.669999971985817,0.04264362156391144,0,0,0,0.8084443807601929,2,1,0.3396410048007965,0,0,0.2678394317626953,0,0,0,0.1376088559627533,0.36000001430511475,0.14999999105930328,0.4236222431063652,1,0,0,0.4772498607635498,1,0,0.3396410048007965,0,0,rbf,1,0.26872891187667847,0.18414193391799927,0.0
vehicle_instability_allraw__txj__2025_09_27_08_53_44__000326790__pre3_label3_response_coverage,vehicle_instability_allraw__txj__2025_09_27_08_53_44__000326790,txj,2025_09_27_08_53_44,val,326.79,-0.0,1.0,130.4206,instability_ay_roll,strong_active,straight,straight,secondary,middle_section,section4,design_regular_road,low,0,0,1,0.3876744,0.033839375,0.19448745,0.28798062,0.38767928,0.2584918,0.35382894,1.0846748,0.40152502059936523,0,0,0,0.38234466314315796,0.38999998569488525,0.005000010132789612,0.2913915291428566,0,0,0,0.9460273385047913,76,1,1.3283720016479492,0,0,0.45125532150268555,0,0,1,0.6680746674537659,0.36500000953674316,0.9300000369548798,0.18852853775024414,0,0,0,0.6602973341941833,1,0,1.3283720016479492,0,0,0.45125532150268555,0,0,1,0.6680746674537659,0.36500000953674316,0.9300000369548798,0.18852853775024414,0,0,0,0.6602973341941833,1,0,1.3283720016479492,0,0,0.5037359595298767,0,0,0,0.611487090587616,0.07999992370605469,0.4899999797344208,0.5473401844501495,0,0,0,0.7168849110603333,1,0,1.3283720016479492,0,0,0.5065619349479675,0,0,0,0.3683313727378845,0.5149999856948853,0.9749999940395355,0.01040545105934143,0,0,0,0.9600406289100647,2,1,1.3283720016479492,0,0,rbf,1,0.04973030090332031,0.40152502059936523,0.0
vehicle_instability_allraw__txj__2025_09_27_08_53_44__000386965__pre3_label3_response_coverage,vehicle_instability_allraw__txj__2025_09_27_08_53_44__000386965,txj,2025_09_27_08_53_44,val,386.965,0.0,1.0,102.5832,instability_ay_roll,extreme_active,straight,straight,secondary,curve2,curve2,design_curve_context,very_low,0,1,0,0.35286945,0.022660911,0.22116335,0.41703182,0.3528743,0.33019942,0.3169262,1.097625,0.5612609386444092,0,1,0,0.7194594144821167,0.2799999713897705,0.009999990463256836,0.5666449835989624,0,0,0,1.4192646741867065,90,1,2.1387240886688232,1,1,0.7022924423217773,0,0,1,1.1413663625717163,0.3049999475479126,0.7349999845027924,0.7952236831188202,0,0,0,0.9973577260971069,2,1,2.1387240886688232,1,1,0.7022924423217773,0,0,1,1.1413663625717163,0.3049999475479126,0.7349999845027924,0.7952236831188202,0,0,0,0.9973577260971069,2,1,2.1387240886688232,1,1,0.6679255366325378,0,1,0,0.73846435546875,0.43999993801116943,0.9150000512599945,0.5290703326463699,0,0,0,1.4002597332000732,2,1,2.1387240886688232,1,1,0.8813925981521606,0,0,1,1.5418241620063782,0.2849999666213989,0.6249999701976776,0.9588655531406403,0,0,0,0.5968999266624451,2,1,2.1387240886688232,1,1,rbf,1,0.14103150367736816,0.5612609386444092,0.0
vehicle_instability_allraw__txj__2025_09_27_09_06_19__000084165__pre3_label3_response_coverage,vehicle_instability_allraw__txj__2025_09_27_09_06_19__000084165,txj,2025_09_27_09_06_19,train,84.165,0.0,1.0,131.5622,instability_roll_only,strong_active,straight,straight,secondary,middle_section,section2,design_regular_road,high,0,0,1,0.3851823,0.03539887,0.16935585,0.33571902,0.38518625,0.26503152,0.34978217,1.0868425,0.20798638463020325,0,0,0,0.25542235374450684,0.7749999761581421,0.4150000028312206,0.07615941017866135,0,0,0,0.4467102289199829,198,1,0.19128787517547607,0,0,0.14032374322414398,1,0,0,0.08680936694145203,2.2549999952316284,0.39500000327825546,0.39485931396484375,1,0,0,0.2780972421169281,2,1,0.19128787517547607,0,0,0.14032374322414398,1,0,0,0.08680936694145203,2.2549999952316284,0.39500000327825546,0.39485931396484375,1,0,0,0.2780972421169281,2,1,0.19128787517547607,0,0,0.2234969139099121,0,0,0,0.31258338689804077,1.1050000190734863,0.42000000178813934,0.24608322978019714,1,0,0,0.5038712620735168,2,1,0.19128787517547607,0,0,0.3196607232093811,1,0,0,0.25987672805786133,2.2549999952316284,0.08500000834465027,0.567926675081253,1,0,0,0.4511646032333374,2,1,0.19128787517547607,0,0,branch0,0,-0.06766264140605927,0.14032374322414398,0.06766264140605927
vehicle_instability_allraw__txj__2025_09_27_09_06_19__000242365__pre3_label3_response_coverage,vehicle_instability_allraw__txj__2025_09_27_09_06_19__000242365,txj,2025_09_27_09_06_19,train,242.365,-0.0,1.0,121.3146,instability_ay_roll,strong_active,straight,straight,secondary,fix_road,fix_road,design_special_event_segment,low,2,0,0,0.38780656,0.04269263,0.24807419,0.36750376,0.34511873,0.26708445,0.38779685,1.0871124,0.3300227224826813,0,0,0,0.04110485315322876,0.8250000476837158,0.48500001430511475,0.005990912206470966,0,0,0,0.6765788197517395,164,1,0.6354739665985107,0,0,0.3564094305038452,0,0,0,0.06686049699783325,0.5249999761581421,0.44999998807907104,0.4839780479669571,1,0,0,0.702334463596344,0,0,0.6354739665985107,0,0,0.10860976576805115,0,0,0,0.10167139768600464,0.11000001430511475,0.004999995231628418,0.2928916960954666,0,1,0,0.5338025689125061,1,0,0.6354739665985107,0,0,0.3425435423851013,0,0,0,0.25484031438827515,0.13499999046325684,0.4050000011920929,0.23213186860084534,0,0,0,0.8903142809867859,1,0,0.6354739665985107,0,0,0.3564094305038452,0,0,0,0.06686049699783325,0.5249999761581421,0.44999998807907104,0.4839780479669571,1,0,0,0.702334463596344,0,0,0.6354739665985107,0,0,branch0,1,0.02638670802116394,0.10860976576805115,0.22141295671463013
vehicle_instability_allraw__txj__2025_09_27_09_06_19__000575870__pre3_label3_response_coverage,vehicle_instability_allraw__txj__2025_09_27_09_06_19__000575870,txj,2025_09_27_09_06_19,train,575.87,-0.0,1.0,51.327,instability_ay_roll,medium_active,straight,straight,primary,differentmu_road,mu1,design_high_risk_surface,low,0,2,0,0.37191004,0.007995784,0.14998443,0.3008006,0.37191287,0.26417696,0.36391014,1.0873709,0.1420576572418213,0,0,0,0.180152028799057,0.1099998950958252,0.25,0.02733602561056614,0,1,0,0.4417089521884918,115,1,0.6218609809875488,0,0,0.307879239320755,1,0,1,0.41022858023643494,1.4450000524520874,0.8500000536441803,0.08129284530878067,0,1,0,0.2116324007511139,0,0,0.6218609809875488,0,0,0.307879239320755,1,0,1,0.41022858023643494,1.4450000524520874,0.8500000536441803,0.08129284530878067,0,1,0,0.2116324007511139,0,0,0.6218609809875488,0,0,0.44810542464256287,1,0,1,0.43295326828956604,0.2850000858306885,0.2849999666213989,0.06941688433289528,0,1,0,0.1889077126979828,0,0,0.6218609809875488,0,0,0.1749367117881775,0,0,0,0.06006056070327759,0.5150001049041748,0.9500000476837158,0.29633358120918274,0,1,0,0.5618004202842712,1,0,0.6218609809875488,0,0,rbf,1,0.16582158207893372,0.1420576572418213,0.0
vehicle_instability_allraw__txj__2025_09_27_09_06_19__000604150__pre3_label3_response_coverage,vehicle_instability_allraw__txj__2025_09_27_09_06_19__000604150,txj,2025_09_27_09_06_19,train,604.15,0.0,1.0,126.3442,instability_ay_roll,strong_active,curve,curve,secondary,differentmu_road,mu1,design_high_risk_surface,very_low,0,1,0,0.37735966,0.021107495,0.1143226,0.2082218,0.37736467,0.26638368,0.35625163,1.0878289,0.19938018918037415,0,0,0,0.04211050271987915,0.315000057220459,0.7850000262260437,0.05037993937730789,0,0,0,0.4185780882835388,201,1,0.37646758556365967,0,0,0.2396133542060852,1,0,0,0.15811415016651154,0.35499995946884155,0.685000017285347,0.09366651624441147,0,0,0,0.21835343539714813,0,0,0.37646758556365967,0,0,0.2396133542060852,1,0,0,0.15811415016651154,0.35499995946884155,0.685000017285347,0.09366651624441147,0,0,0,0.21835343539714813,0,0,0.37646758556365967,0,0,0.20771554112434387,1,0,1,0.19687403738498688,0.8100000619888306,0.7249999642372131,0.05670249368995428,0,0,0,0.1795935481786728,0,0,0.37646758556365967,0,0,0.2524184584617615,0,0,0,0.016921937465667725,0.5,0.7150000184774399,0.25762391835451126,1,0,0,0.35954564809799194,0,0,0.37646758556365967,0,0,rbf,1,0.04023316502571106,0.19938018918037415,0.0
vehicle_instability_allraw__txj__2025_09_27_09_17_11__000060790__pre3_label3_response_coverage,vehicle_instability_allraw__txj__2025_09_27_09_17_11__000060790,txj,2025_09_27_09_17_11,train,60.79,0.0,1.0,113.877299,instability_ay_roll,extreme_active,straight,straight,secondary,longstraight,longstraight,design_regular_road,high,0,1,0,0.36840385,0.018909514,0.18584703,0.3442091,0.36841062,0.2820911,0.3494982,1.0922849,0.264676958322525,0,0,0,0.4847155809402466,0.14499998092651367,0.03500000387430191,0.16980627179145813,0,0,0,1.4154995679855347,57,1,0.9307839870452881,0,0,0.25047022104263306,0,0,0,0.007640421390533447,0.16999995708465576,0.5099999755620956,0.5259865522384644,1,0,0,0.9231435656547546,2,1,0.9307839870452881,0,0,0.25047022104263306,0,0,0,0.007640421390533447,0.16999995708465576,0.5099999755620956,0.5259865522384644,1,0,0,0.9231435656547546,2,1,0.9307839870452881,0,0,0.23680537939071655,0,0,0,0.31291520595550537,0.29499995708465576,0.8450000137090683,0.2718024756759405,0,0,0,1.2436991930007935,2,1,0.9307839870452881,0,0,0.4307705760002136,0,0,0,0.3447515368461609,0.38499999046325684,0.4100000113248825,0.6513775289058685,1,0,0,0.5860324501991272,2,1,0.9307839870452881,0,0,branch1,0,-0.014206737279891968,0.23680537939071655,0.02787157893180847
vehicle_instability_allraw__txj__2025_09_27_09_17_11__000243345__pre3_label3_response_coverage,vehicle_instability_allraw__txj__2025_09_27_09_17_11__000243345,txj,2025_09_27_09_17_11,train,243.345,-0.0,1.0,107.724198,instability_ay_roll,strong_active,straight,straight,secondary,middle_section,section3,design_regular_road,low,2,1,0,0.38742068,0.038128406,0.24371623,0.35918337,0.34929588,0.26329312,0.38741097,1.0861332,0.6301180124282837,0,1,0,0.6584823131561279,0.0,0.125,0.14666272141039371,0,0,0,1.349522590637207,117,1,2.008004903793335,1,1,0.9211551547050476,0,1,0,0.9983522891998291,0.2549999952316284,0.30500006675720215,0.10860458016395569,0,0,0,1.0096526145935059,2,1,2.008004903793335,1,1,0.7535408735275269,0,0,1,1.2103211283683777,0.009999990463256836,0.14500004053115845,0.11087723821401596,0,1,0,0.7976837754249573,1,0,2.008004903793335,1,1,0.5992783904075623,0,0,1,1.005715250968933,0.26499998569488525,0.26499998569488525,0.6343604028224945,0,0,0,1.0022896528244019,1,0,2.008004903793335,1,1,0.9211551547050476,0,1,0,0.9983522891998291,0.2549999952316284,0.30500006675720215,0.10860458016395569,0,0,0,1.0096526145935059,2,1,2.008004903793335,1,1,branch1,1,0.2910371422767639,0.5992783904075623,0.030839622020721436
vehicle_instability_allraw__txj__2025_09_27_09_17_11__000498455__pre3_label3_response_coverage,vehicle_instability_allraw__txj__2025_09_27_09_17_11__000498455,txj,2025_09_27_09_17_11,train,498.455,0.0,1.0,130.2924,instability_ay_roll,medium_active,straight,straight,secondary,middle_section,section6,design_regular_road,very_low,0,0,1,0.3657978,0.037843198,0.14954644,0.25806168,0.36580208,0.3062401,0.32795778,1.0959042,0.11591851711273193,0,0,0,0.03208035230636597,0.36999988555908203,0.07499998807907104,0.06721018999814987,0,0,0,0.4471871554851532,161,1,0.47926750779151917,0,0,0.12908732891082764,0,0,0,0.14003071188926697,0.0849999189376831,0.16999998688697815,0.1395733505487442,0,0,0,0.3392367959022522,1,0,0.47926750779151917,0,0,0.12908732891082764,0,0,0,0.14003071188926697,0.0849999189376831,0.16999998688697815,0.1395733505487442,0,0,0,0.3392367959022522,1,0,0.47926750779151917,0,0,0.3066829442977905,0,0,0,0.10912564396858215,0.8849999904632568,0.5449999570846558,0.05617876723408699,0,0,1,0.5883931517601013,2,1,0.47926750779151917,0,0,0.17568671703338623,0,0,0,0.09295737743377686,0.12000006437301636,0.26499998569488525,0.2905620038509369,1,0,0,0.3863101303577423,1,0,0.47926750779151917,0,0,rbf,1,0.013168811798095703,0.11591851711273193,0.0
vehicle_instability_allraw__tyy__2025_09_28_14_23_43__000177395__pre3_label3_response_coverage,vehicle_instability_allraw__tyy__2025_09_28_14_23_43__000177395,tyy,2025_09_28_14_23_43,train,177.395,-0.00729802,1.0,69.7767,instability_ay_roll,extreme_active,curve,curve,secondary,curve1,curve1,design_curve_context,high,0,0,1,0.37801054,0.040392667,0.32413635,0.5393837,0.3780153,0.28436822,0.33761647,1.0919291,0.6280750632286072,1,0,0,0.1651606559753418,1.559999942779541,0.0,0.010389067232608795,0,0,0,1.4667222499847412,176,1,1.631882905960083,0,0,0.6392701268196106,1,0,0,0.3506202697753906,1.4999999403953552,0.034999996423721313,0.427293986082077,0,0,0,1.2812626361846924,1,0,1.631882905960083,0,0,0.6392701268196106,1,0,0,0.3506202697753906,1.4999999403953552,0.034999996423721313,0.427293986082077,0,0,0,1.2812626361846924,1,0,1.631882905960083,0,0,0.682939887046814,1,0,0,0.19161772727966309,1.5299999117851257,0.019999995827674866,1.1301114559173584,1,0,0,1.44026517868042,1,0,1.631882905960083,0,0,0.8962283134460449,1,0,0,0.5307580232620239,1.4449999332427979,0.04999999701976776,0.09497132897377014,0,1,0,1.101124882698059,1,0,1.631882905960083,0,0,rbf,1,0.011195063591003418,0.6280750632286072,0.0
vehicle_instability_allraw__tyy__2025_09_28_14_23_43__000286995__pre3_label3_response_coverage,vehicle_instability_allraw__tyy__2025_09_28_14_23_43__000286995,tyy,2025_09_28_14_23_43,train,286.995,0.0,1.0,106.234,instability_ay_roll,strong_active,straight,straight,secondary,fix_road,fix_road,design_special_event_segment,low,0,1,0,0.37573114,0.003319472,0.23933561,0.42511508,0.37573364,0.25185835,0.372408,1.0829325,0.4467502236366272,0,1,0,0.2673909664154053,0.004999995231628418,0.10000000149011612,0.0013674497604370117,0,0,0,1.56625497341156,46,1,1.8336459398269653,1,1,0.5617656707763672,0,1,0,0.6149476766586304,0.014999985694885254,0.9499999508261681,0.1031271442770958,0,0,0,1.218698263168335,2,1,1.8336459398269653,1,1,0.5617656707763672,0,1,0,0.6149476766586304,0.014999985694885254,0.9499999508261681,0.1031271442770958,0,0,0,1.218698263168335,2,1,1.8336459398269653,1,1,0.4270709455013275,0,1,0,0.8209463357925415,0.16999995708465576,0.8250000104308128,0.2579939365386963,0,0,0,1.0126996040344238,1,0,1.8336459398269653,1,1,0.8021900057792664,0,1,0,0.1663891077041626,0.07500004768371582,0.8850000128149986,0.4573153853416443,0,0,0,1.6672568321228027,2,1,1.8336459398269653,1,1,branch1,1,0.11501544713973999,0.4270709455013275,0.019679278135299683
vehicle_instability_allraw__tyy__2025_09_28_14_23_43__000302720__pre3_label3_response_coverage,vehicle_instability_allraw__tyy__2025_09_28_14_23_43__000302720,tyy,2025_09_28_14_23_43,train,302.72,-0.0,1.0,100.868,instability_ay_roll,strong_active,straight,straight,secondary,fix_road,fix_road,design_special_event_segment,low,0,2,0,0.37464532,0.0584822,0.26200616,0.43457228,0.37464985,0.31615984,0.30919024,1.094805,0.2287512719631195,0,0,0,0.17915773391723633,0.440000057220459,0.030000004917383194,0.24675467982888222,0,0,0,1.0401289463043213,97,1,1.2192866802215576,0,0,0.3740982413291931,0,0,0,0.34833598136901855,0.21000003814697266,0.17999999597668648,0.39085493981838226,0,0,0,1.5676226615905762,2,1,1.2192866802215576,0,0,0.3740982413291931,0,0,0,0.34833598136901855,0.21000003814697266,0.17999999597668648,0.39085493981838226,0,0,0,1.5676226615905762,2,1,1.2192866802215576,0,0,0.6113324165344238,0,0,0,0.6547017097473145,0.35500001907348633,0.0950000025331974,0.14278697967529297,0,0,0,1.873988389968872,2,1,1.2192866802215576,0,0,0.35860171914100647,0,0,0,0.21981483697891235,0.10500001907348633,0.7300000227987766,0.6316931247711182,1,0,0,0.9994718432426453,2,1,1.2192866802215576,0,0,rbf,1,0.1453469693660736,0.2287512719631195,0.0
vehicle_instability_allraw__tyy__2025_09_28_14_23_43__000500235__pre3_label3_response_coverage,vehicle_instability_allraw__tyy__2025_09_28_14_23_43__000500235,tyy,2025_09_28_14_23_43,train,500.235,0.0,1.0,100.939,instability_ay_roll,extreme_active,straight,straight,secondary,curve2,curve2,design_curve_context,very_low,1,1,1,0.35954735,0.024606138,0.25367063,0.46634918,0.33494797,0.35954002,0.30551204,1.0964094,0.47813645005226135,0,1,0,0.6999801397323608,0.26999998092651367,0.059999994933605194,0.13978229835629463,0,0,0,1.586229920387268,66,1,2.286210060119629,1,1,0.3938841223716736,0,1,0,0.11338281631469727,0.21000003814697266,0.1499999836087227,0.6127888858318329,0,0,0,2.399592876434326,2,1,2.286210060119629,1,1,0.42521005868911743,0,1,0,0.13274478912353516,0.10000002384185791,0.8399999812245369,0.07044294476509094,0,0,0,2.1534652709960938,2,1,2.286210060119629,1,1,0.3938841223716736,0,1,0,0.11338281631469727,0.21000003814697266,0.1499999836087227,0.6127888858318329,0,0,0,2.399592876434326,2,1,2.286210060119629,1,1,0.6811074018478394,0,1,0,0.6487061977386475,0.034999966621398926,0.8249999955296516,0.47358402609825134,0,0,0,1.6375038623809814,2,1,2.286210060119629,1,1,branch1,0,-0.08425232768058777,0.3938841223716736,0.08425232768058777
vehicle_instability_allraw__tyy__2025_09_28_14_23_43__000628070__pre3_label3_response_coverage,vehicle_instability_allraw__tyy__2025_09_28_14_23_43__000628070,tyy,2025_09_28_14_23_43,train,628.07,0.0,1.0,17.1168,instability_ay_roll,extreme_active,straight,straight,primary,middle_section,section5,design_regular_road,very_low,1,1,1,0.4150819,0.06457475,0.13269278,0.2638065,0.3505139,0.41506922,0.23441686,1.0724953,0.018820058554410934,0,0,0,0.031373947858810425,0.009999990463256836,0.015000004321336746,0.01348830759525299,0,1,0,0.31053605675697327,11,1,0.3419100046157837,0,0,0.09306079894304276,0,0,0,0.1352580487728119,0.5950000286102295,0.22499999776482582,0.1566749168559909,0,0,0,0.2066519558429718,0,0,0.3419100046157837,0,0,0.17838464677333832,0,0,0,0.0719330906867981,0.45499998331069946,0.14000000432133675,0.3104243576526642,1,1,0,0.2699769139289856,0,0,0.3419100046157837,0,0,0.09306079894304276,0,0,0,0.1352580487728119,0.5950000286102295,0.22499999776482582,0.1566749168559909,0,0,0,0.2066519558429718,0,0,0.3419100046157837,0,0,0.3943953514099121,1,0,0,0.09941598773002625,0.46000003814697266,0.1250000037252903,0.5216892063617706,1,1,0,0.44132599234580994,0,0,0.3419100046157837,0,0,rbf,1,0.07424074038863182,0.018820058554410934,0.0
vehicle_instability_allraw__tyy__2025_09_28_14_23_43__000665155__pre3_label3_response_coverage,vehicle_instability_allraw__tyy__2025_09_28_14_23_43__000665155,tyy,2025_09_28_14_23_43,train,665.155,0.0,1.0,78.5401,instability_ay_roll,strong_active,straight,straight,primary,middle_section,section5,design_regular_road,very_low,2,1,0,0.3738891,0.014508367,0.21185064,0.37948582,0.35938486,0.26672846,0.3738867,1.0880994,0.3040604591369629,0,0,0,0.10754108428955078,0.1499999761581421,0.06999999284744263,0.06768848747015,0,1,0,1.1430450677871704,62,1,1.0355039834976196,0,0,0.5824651718139648,0,0,0,0.5001029968261719,0.11500000953674316,0.5999999940395355,0.4084446132183075,0,1,0,1.5356069803237915,2,1,1.0355039834976196,0,0,0.292374849319458,0,0,0,0.04101860523223877,0.04499995708465576,0.4599999785423279,0.13036476075649261,0,1,0,1.0765225887298584,2,1,1.0355039834976196,0,0,0.09295389801263809,0,0,0,0.18411487340927124,0.11000001430511475,0.04000002145767212,0.1298116184771061,0,1,0,0.8513891100883484,1,0,1.0355039834976196,0,0,0.5824651718139648,0,0,0,0.5001029968261719,0.11500000953674316,0.5999999940395355,0.4084446132183075,0,1,0,1.5356069803237915,2,1,1.0355039834976196,0,0,branch1,1,0.27840471267700195,0.09295389801263809,0.2111065611243248
