sample_id,event_uid,subject,session_stamp,split,left_model,right_model,pair_name,trajectory_rmse_distance
vehicle_instability_allraw__yzy__2025_09_27_14_26_04__000385650__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_14_26_04__000385650,yzy,2025_09_27_14_26_04,val,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject__vs__topk_vehicle_transformer_branch0_no_subject,0.182525172829628
vehicle_instability_allraw__yzy__2025_09_27_14_26_04__000428685__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_14_26_04__000428685,yzy,2025_09_27_14_26_04,val,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject__vs__topk_vehicle_transformer_branch0_no_subject,0.3570122718811035
vehicle_instability_allraw__yzy__2025_09_27_14_37_08__000213665__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_14_37_08__000213665,yzy,2025_09_27_14_37_08,val,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject__vs__topk_vehicle_transformer_branch0_no_subject,0.07421762496232986
vehicle_instability_allraw__yzy__2025_09_27_14_37_08__000269385__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_14_37_08__000269385,yzy,2025_09_27_14_37_08,val,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject__vs__topk_vehicle_transformer_branch0_no_subject,0.3621101379394531
vehicle_instability_allraw__yzy__2025_09_27_14_37_08__000376440__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_14_37_08__000376440,yzy,2025_09_27_14_37_08,val,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject__vs__topk_vehicle_transformer_branch0_no_subject,0.21695765852928162
vehicle_instability_allraw__yzy__2025_09_27_15_04_26__000063290__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_15_04_26__000063290,yzy,2025_09_27_15_04_26,train,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject__vs__topk_vehicle_transformer_branch0_no_subject,0.37593212723731995
vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000162845__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000162845,yzy,2025_09_27_15_07_57,train,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject__vs__topk_vehicle_transformer_branch0_no_subject,0.23252694308757782
vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000292475__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000292475,yzy,2025_09_27_15_07_57,train,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject__vs__topk_vehicle_transformer_branch0_no_subject,0.24533309042453766
vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000328880__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000328880,yzy,2025_09_27_15_07_57,train,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject__vs__topk_vehicle_transformer_branch0_no_subject,0.2543109655380249
vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000358900__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000358900,yzy,2025_09_27_15_07_57,train,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject__vs__topk_vehicle_transformer_branch0_no_subject,0.3226858079433441
vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000447025__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000447025,yzy,2025_09_27_15_07_57,train,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject__vs__topk_vehicle_transformer_branch0_no_subject,0.1901773065328598
vehicle_instability_allraw__zdq__2025_09_26_15_14_51__000239960__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_14_51__000239960,zdq,2025_09_26_15_14_51,train,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject__vs__topk_vehicle_transformer_branch0_no_subject,0.6385915279388428
vehicle_instability_allraw__zdq__2025_09_26_15_21_51__000231945__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_21_51__000231945,zdq,2025_09_26_15_21_51,train,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject__vs__topk_vehicle_transformer_branch0_no_subject,0.13011473417282104
vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000052510__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000052510,zdq,2025_09_26_15_27_09,train,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject__vs__topk_vehicle_transformer_branch0_no_subject,0.3809211254119873
vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000060750__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000060750,zdq,2025_09_26_15_27_09,train,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject__vs__topk_vehicle_transformer_branch0_no_subject,0.21139295399188995
vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000456530__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000456530,zdq,2025_09_26_15_27_09,train,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject__vs__topk_vehicle_transformer_branch0_no_subject,0.11616509407758713
vehicle_instability_allraw__zdq__2025_09_26_15_37_30__000202020__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_37_30__000202020,zdq,2025_09_26_15_37_30,train,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject__vs__topk_vehicle_transformer_branch0_no_subject,0.2554602324962616
vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000058070__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000058070,zdq,2025_09_26_15_52_46,train,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject__vs__topk_vehicle_transformer_branch0_no_subject,0.1882437765598297
vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000130370__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000130370,zdq,2025_09_26_15_52_46,train,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject__vs__topk_vehicle_transformer_branch0_no_subject,0.22886396944522858
vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000577885__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000577885,zdq,2025_09_26_15_52_46,train,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject__vs__topk_vehicle_transformer_branch0_no_subject,0.13362102210521698
vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000347185__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000347185,zdq,2025_09_26_16_03_48,train,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject__vs__topk_vehicle_transformer_branch0_no_subject,0.31216099858283997
vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000471380__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000471380,zdq,2025_09_26_16_03_48,train,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject__vs__topk_vehicle_transformer_branch0_no_subject,0.07346230000257492
vehicle_instability_allraw__zt__2025_09_28_11_20_08__000158280__pre3_label3_response_coverage,vehicle_instability_allraw__zt__2025_09_28_11_20_08__000158280,zt,2025_09_28_11_20_08,train,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject__vs__topk_vehicle_transformer_branch0_no_subject,0.23303735256195068
vehicle_instability_allraw__zt__2025_09_28_11_20_08__000270535__pre3_label3_response_coverage,vehicle_instability_allraw__zt__2025_09_28_11_20_08__000270535,zt,2025_09_28_11_20_08,train,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject__vs__topk_vehicle_transformer_branch0_no_subject,0.26492464542388916
vehicle_instability_allraw__zt__2025_09_28_11_20_08__000416365__pre3_label3_response_coverage,vehicle_instability_allraw__zt__2025_09_28_11_20_08__000416365,zt,2025_09_28_11_20_08,train,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject__vs__topk_vehicle_transformer_branch0_no_subject,0.19231010973453522
vehicle_instability_allraw__zt__2025_09_28_11_20_08__000472990__pre3_label3_response_coverage,vehicle_instability_allraw__zt__2025_09_28_11_20_08__000472990,zt,2025_09_28_11_20_08,train,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject__vs__topk_vehicle_transformer_branch0_no_subject,0.1266448199748993
vehicle_instability_allraw__zx__2025_09_27_16_32_00__000101585__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000101585,zx,2025_09_27_16_32_00,train,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject__vs__topk_vehicle_transformer_branch0_no_subject,0.2497962862253189
vehicle_instability_allraw__zx__2025_09_27_16_32_00__000312575__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000312575,zx,2025_09_27_16_32_00,train,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject__vs__topk_vehicle_transformer_branch0_no_subject,0.27757972478866577
vehicle_instability_allraw__zx__2025_09_27_16_32_00__000398300__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000398300,zx,2025_09_27_16_32_00,train,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject__vs__topk_vehicle_transformer_branch0_no_subject,0.24179254472255707
vehicle_instability_allraw__zx__2025_09_27_16_32_00__000421025__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000421025,zx,2025_09_27_16_32_00,train,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject__vs__topk_vehicle_transformer_branch0_no_subject,0.5289289951324463
vehicle_instability_allraw__zx__2025_09_27_16_32_00__000490620__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000490620,zx,2025_09_27_16_32_00,train,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject__vs__topk_vehicle_transformer_branch0_no_subject,0.30889230966567993
vehicle_instability_allraw__zx__2025_09_27_16_32_00__000645585__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000645585,zx,2025_09_27_16_32_00,train,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject__vs__topk_vehicle_transformer_branch0_no_subject,0.19105030596256256
vehicle_instability_allraw__zx__2025_09_27_16_46_13__000078890__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000078890,zx,2025_09_27_16_46_13,val,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject__vs__topk_vehicle_transformer_branch0_no_subject,0.4740205705165863
vehicle_instability_allraw__zx__2025_09_27_16_46_13__000087075__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000087075,zx,2025_09_27_16_46_13,val,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject__vs__topk_vehicle_transformer_branch0_no_subject,0.25449705123901367
vehicle_instability_allraw__zx__2025_09_27_16_46_13__000152930__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000152930,zx,2025_09_27_16_46_13,val,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject__vs__topk_vehicle_transformer_branch0_no_subject,0.30065107345581055
vehicle_instability_allraw__zx__2025_09_27_16_46_13__000263295__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000263295,zx,2025_09_27_16_46_13,val,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject__vs__topk_vehicle_transformer_branch0_no_subject,0.5191367268562317
vehicle_instability_allraw__zx__2025_09_27_16_46_13__000293010__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000293010,zx,2025_09_27_16_46_13,val,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject__vs__topk_vehicle_transformer_branch0_no_subject,0.33555668592453003
vehicle_instability_allraw__zx__2025_09_27_16_46_13__000316255__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000316255,zx,2025_09_27_16_46_13,val,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject__vs__topk_vehicle_transformer_branch0_no_subject,0.626900851726532
vehicle_instability_allraw__zx__2025_09_27_16_46_13__000599550__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000599550,zx,2025_09_27_16_46_13,val,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject__vs__topk_vehicle_transformer_branch0_no_subject,0.4017987847328186
vehicle_instability_allraw__zx__2025_09_27_16_46_13__000632670__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000632670,zx,2025_09_27_16_46_13,val,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject__vs__topk_vehicle_transformer_branch0_no_subject,0.1378340721130371
vehicle_instability_allraw__zx__2025_09_27_17_14_07__000103335__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_14_07__000103335,zx,2025_09_27_17_14_07,train,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject__vs__topk_vehicle_transformer_branch0_no_subject,0.4823073446750641
vehicle_instability_allraw__zx__2025_09_27_17_14_07__000412950__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_14_07__000412950,zx,2025_09_27_17_14_07,train,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject__vs__topk_vehicle_transformer_branch0_no_subject,0.3033067286014557
vehicle_instability_allraw__zx__2025_09_27_17_25_16__000018420__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_25_16__000018420,zx,2025_09_27_17_25_16,train,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject__vs__topk_vehicle_transformer_branch0_no_subject,0.23497691750526428
vehicle_instability_allraw__zx__2025_09_27_17_25_16__000055950__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_25_16__000055950,zx,2025_09_27_17_25_16,train,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject__vs__topk_vehicle_transformer_branch0_no_subject,0.13347966969013214
vehicle_instability_allraw__zx__2025_09_27_17_29_08__000177210__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_29_08__000177210,zx,2025_09_27_17_29_08,train,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject__vs__topk_vehicle_transformer_branch0_no_subject,0.3099565804004669
vehicle_instability_allraw__zx__2025_09_27_17_29_08__000199530__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_29_08__000199530,zx,2025_09_27_17_29_08,train,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject__vs__topk_vehicle_transformer_branch0_no_subject,0.2839414179325104
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000166410__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000166410,zx,2025_09_27_17_45_11,val,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject__vs__topk_vehicle_transformer_branch0_no_subject,0.6449177861213684
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000242010__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000242010,zx,2025_09_27_17_45_11,val,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject__vs__topk_vehicle_transformer_branch0_no_subject,0.20511184632778168
