split,sample_id,best_candidate_oracle,selected_choice,policy_name,selected_confidence,prob_branch0,prob_branch1,prob_branch2,prob_rbf,fallback_threshold
train,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000398300__pre3_label3_response_coverage,rbf,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.50,0.3136138778300678,0.25466324328678097,0.2335114064080756,0.19821147247507528,0.3136138778300678,0.5
train,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000421025__pre3_label3_response_coverage,rbf,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.50,0.33423325696043044,0.20572795755955323,0.19138925837787304,0.26864952710214285,0.33423325696043044,0.5
train,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000490620__pre3_label3_response_coverage,branch0,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.50,0.4580555501686947,0.4580555501686947,0.16508232098889217,0.12551225795366505,0.25134987088874816,0.5
train,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000645585__pre3_label3_response_coverage,rbf,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.50,0.30507089572919066,0.16741591221131927,0.26041074771857103,0.26710244434091884,0.30507089572919066,0.5
val,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000078890__pre3_label3_response_coverage,branch1,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.50,0.3275098989018309,0.2028556703334292,0.3275098989018309,0.23636622608747232,0.23326820467726767,0.5
val,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000087075__pre3_label3_response_coverage,branch2,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.50,0.2881243966014442,0.27808821531950445,0.15184782592255575,0.2881243966014442,0.28193956215649524,0.5
val,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000152930__pre3_label3_response_coverage,branch2,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.50,0.32940656259868545,0.22077872587339087,0.13019858773007764,0.32940656259868545,0.31961612379784565,0.5
val,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000263295__pre3_label3_response_coverage,rbf,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.50,0.26984016057869065,0.26984016057869065,0.2473531194615197,0.23324634989734336,0.24956037006244616,0.5
val,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000293010__pre3_label3_response_coverage,branch1,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.50,0.2863002662138271,0.22511114356587497,0.2863002662138271,0.2438240341407805,0.2447645560795171,0.5
val,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000316255__pre3_label3_response_coverage,rbf,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.50,0.3068551783283277,0.22558036915925916,0.3068551783283277,0.2070852612678425,0.26047919124457053,0.5
val,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000599550__pre3_label3_response_coverage,branch2,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.50,0.29350473565228574,0.29350473565228574,0.2165019270671599,0.19900254190004454,0.29099079538050954,0.5
val,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000632670__pre3_label3_response_coverage,branch0,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.50,0.38209332140050634,0.22153901483936853,0.17343651134159718,0.2229311524185277,0.38209332140050634,0.5
train,vehicle_instability_allraw__zx__2025_09_27_17_14_07__000103335__pre3_label3_response_coverage,branch0,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.50,0.47219837451194707,0.47219837451194707,0.1457014102260563,0.16535082799670142,0.216749387265295,0.5
train,vehicle_instability_allraw__zx__2025_09_27_17_14_07__000412950__pre3_label3_response_coverage,rbf,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.50,0.28237059484604987,0.24559589169881438,0.23747252356194917,0.23456098989318644,0.28237059484604987,0.5
train,vehicle_instability_allraw__zx__2025_09_27_17_25_16__000018420__pre3_label3_response_coverage,rbf,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.50,0.3062503072725368,0.3062503072725368,0.20278060344072002,0.2080246290575684,0.28294446022917435,0.5
train,vehicle_instability_allraw__zx__2025_09_27_17_25_16__000055950__pre3_label3_response_coverage,branch2,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.50,0.28356320047779576,0.2175264699961858,0.23865426566023173,0.28356320047779576,0.26025606386578654,0.5
train,vehicle_instability_allraw__zx__2025_09_27_17_29_08__000177210__pre3_label3_response_coverage,branch1,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.50,0.3946513725983085,0.17688887752098775,0.3946513725983085,0.2240253533068144,0.20443439657388932,0.5
train,vehicle_instability_allraw__zx__2025_09_27_17_29_08__000199530__pre3_label3_response_coverage,rbf,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.50,0.28784555970336706,0.24325877510682178,0.21708719640129717,0.25180846878851365,0.28784555970336706,0.5
val,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000166410__pre3_label3_response_coverage,rbf,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.50,0.4066305190845405,0.13712631055642624,0.24766533507306376,0.2085778352859693,0.4066305190845405,0.5
val,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000242010__pre3_label3_response_coverage,branch1,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.50,0.26206451977305906,0.24711911632197553,0.23519045749884981,0.26206451977305906,0.25562590640611554,0.5
val,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000361280__pre3_label3_response_coverage,rbf,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.50,0.324106905023708,0.1970381097190286,0.324106905023708,0.21710599054786578,0.26174899470939744,0.5
val,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000449820__pre3_label3_response_coverage,branch0,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.50,0.2768451868709551,0.25288593704703394,0.2768451868709551,0.21731324141381625,0.2529556346681946,0.5
train,vehicle_instability_allraw__zx__2025_09_27_17_56_42__000080875__pre3_label3_response_coverage,rbf,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.50,0.2997367046032441,0.22099986878996813,0.19261582186963458,0.28664760473715284,0.2997367046032441,0.5
train,vehicle_instability_allraw__zx__2025_09_27_17_56_42__000108650__pre3_label3_response_coverage,rbf,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.50,0.27048354144766323,0.19321873640188134,0.26690174420281965,0.27048354144766323,0.2693959779476357,0.5
test,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000020450__pre3_label3_response_coverage,branch0,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.50,0.31458159287020027,0.23638259704224762,0.18399783282572355,0.31458159287020027,0.2650379772618281,0.5
test,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000149680__pre3_label3_response_coverage,branch1,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.50,0.2966085288244147,0.23411295985672514,0.2119780640952831,0.2966085288244147,0.25730044722357687,0.5
test,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000173505__pre3_label3_response_coverage,branch1,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.50,0.30895642088554287,0.30894081060155715,0.14922824041986898,0.2328745280930308,0.30895642088554287,0.5
test,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000353905__pre3_label3_response_coverage,branch1,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.50,0.2931716919925557,0.28918739059198506,0.18099479674300223,0.23664612067245666,0.2931716919925557,0.5
train,vehicle_instability_allraw__zx__2025_09_27_18_07_01__000048255__pre3_label3_response_coverage,branch1,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.50,0.34650706562141054,0.16674273689377436,0.34650706562141054,0.22889191409393578,0.25785828339087913,0.5
train,vehicle_instability_allraw__zx__2025_09_27_18_07_01__000071310__pre3_label3_response_coverage,rbf,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.50,0.32726048106585703,0.23129300212969606,0.1897326931180804,0.2517138236863662,0.32726048106585703,0.5
train,vehicle_instability_allraw__zx__2025_09_27_18_07_01__000376460__pre3_label3_response_coverage,rbf,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.50,0.5176696961813438,0.20950651604667742,0.11604286209494913,0.15678092567702984,0.5176696961813438,0.5
train,vehicle_instability_allraw__zx__2025_09_27_18_07_01__000584705__pre3_label3_response_coverage,rbf,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.50,0.3980936622823928,0.14423451854373126,0.3980936622823928,0.19009574510843433,0.26757607406544165,0.5
train,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000096340__pre3_label3_response_coverage,branch2,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.50,0.32088550130715304,0.18974006253641432,0.2118541754209609,0.32088550130715304,0.2775202607354711,0.5
train,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000253945__pre3_label3_response_coverage,branch2,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.50,0.34537181333465844,0.17833856156232358,0.2346646864621418,0.34537181333465844,0.24162493864087606,0.5
train,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000377105__pre3_label3_response_coverage,rbf,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.50,0.3388425106968039,0.3388425106968039,0.15961260088778503,0.1740473036733021,0.32749758474210877,0.5
train,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000468965__pre3_label3_response_coverage,rbf,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.50,0.3856703723946718,0.2607523060979677,0.18230583057757455,0.17127149092978564,0.3856703723946718,0.5
train,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000554770__pre3_label3_response_coverage,rbf,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.50,0.4790908405716153,0.18201346405536853,0.20123873632561143,0.1376569590474047,0.4790908405716153,0.5
test,vehicle_instability_allraw__zxy__2025_09_28_15_57_38__000182350__pre3_label3_response_coverage,branch0,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.50,0.3459610611026951,0.19916151987207162,0.1276625568481581,0.32721486217707507,0.3459610611026951,0.5
val,vehicle_instability_allraw__zxy__2025_09_28_16_01_55__000349230__pre3_label3_response_coverage,rbf,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.50,0.4032157820488073,0.26417874560656074,0.15789217053513926,0.17471330180949277,0.4032157820488073,0.5
val,vehicle_instability_allraw__zxy__2025_09_28_16_01_55__000377385__pre3_label3_response_coverage,branch0,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.50,0.3408155245255574,0.16303358969277848,0.3408155245255574,0.22492205084000552,0.2712288349416582,0.5
train,vehicle_instability_allraw__zxy__2025_09_28_16_12_11__000090925__pre3_label3_response_coverage,rbf,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.50,0.33256311578041037,0.23326554694121654,0.14084961424774428,0.29332172303062876,0.33256311578041037,0.5
train,vehicle_instability_allraw__zxy__2025_09_28_16_12_11__000283050__pre3_label3_response_coverage,branch0,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.50,0.2997637465942712,0.287487753337737,0.2997637465942712,0.2053524424127767,0.2073960576552147,0.5
train,vehicle_instability_allraw__zxy__2025_09_28_16_12_11__000387335__pre3_label3_response_coverage,rbf,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.50,0.2965926457216702,0.17682569482276186,0.27252191746907917,0.2965926457216702,0.25405974198648873,0.5
test,vehicle_instability_allraw__zxy__2025_09_28_16_35_30__000467085__pre3_label3_response_coverage,rbf,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.50,0.31172995666525444,0.20857207277200993,0.2670502004317942,0.21264777013094105,0.31172995666525444,0.5
train,vehicle_instability_allraw__byx__2025_09_28_17_05_51__000060840__pre3_label3_response_coverage,rbf,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.65,0.32172285619535457,0.21581649279789034,0.32172285619535457,0.24474303733942437,0.21771761366733064,0.65
train,vehicle_instability_allraw__byx__2025_09_28_17_05_51__000187815__pre3_label3_response_coverage,branch0,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.65,0.31423311374539603,0.2603274061445977,0.17814189116703513,0.31423311374539603,0.247297588942971,0.65
train,vehicle_instability_allraw__byx__2025_09_28_17_05_51__000349300__pre3_label3_response_coverage,rbf,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.65,0.31161317125242816,0.2670923798497516,0.18044070412789498,0.24085374476992516,0.31161317125242816,0.65
train,vehicle_instability_allraw__byx__2025_09_28_17_15_52__000058865__pre3_label3_response_coverage,rbf,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.65,0.35599958008110333,0.16274725839544035,0.2204104313626119,0.35599958008110333,0.26084273016084414,0.65
train,vehicle_instability_allraw__byx__2025_09_28_17_15_52__000131145__pre3_label3_response_coverage,rbf,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.65,0.32213563570333265,0.2978192245218578,0.09931394010168468,0.28073119967312476,0.32213563570333265,0.65
train,vehicle_instability_allraw__byx__2025_09_28_17_15_52__000216345__pre3_label3_response_coverage,rbf,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.65,0.3396962794639157,0.16209025782830405,0.20485391072215986,0.3396962794639157,0.29335955198561986,0.65
train,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000065550__pre3_label3_response_coverage,rbf,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.65,0.44580334046437364,0.16029056695353244,0.24108476633813095,0.15282132624396272,0.44580334046437364,0.65
train,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000164150__pre3_label3_response_coverage,branch2,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.65,0.3394631721922374,0.24810302519246055,0.11552601645602045,0.3394631721922374,0.29690778615928165,0.65
train,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000275870__pre3_label3_response_coverage,rbf,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.65,0.4513569447624889,0.16041109986731047,0.24194460682710178,0.1462873485430987,0.4513569447624889,0.65
train,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000384190__pre3_label3_response_coverage,rbf,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.65,0.3376824598171096,0.3376824598171096,0.16815056022858574,0.18550077573622084,0.30866620421808383,0.65
train,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000078915__pre3_label3_response_coverage,branch2,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.65,0.2782704832738082,0.2248380078573191,0.2331077567792718,0.2782704832738082,0.26378375208960053,0.65
train,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000199335__pre3_label3_response_coverage,rbf,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.65,0.3711029522388297,0.1235838105596762,0.32621751270663146,0.17909572449486263,0.3711029522388297,0.65
train,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000231020__pre3_label3_response_coverage,rbf,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.65,0.30588529893521055,0.21705264997555537,0.30588529893521055,0.23462696752200748,0.2424350835672263,0.65
train,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000329825__pre3_label3_response_coverage,rbf,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.65,0.3038806360611159,0.13788463693954667,0.26628252676621367,0.3038806360611159,0.29195220023312357,0.65
test,vehicle_instability_allraw__byx__2025_09_28_17_46_00__000095580__pre3_label3_response_coverage,branch1,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.65,0.2728768989102208,0.2328900743539555,0.23813980200388243,0.2728768989102208,0.25609322473194074,0.65
test,vehicle_instability_allraw__byx__2025_09_28_17_46_00__000215315__pre3_label3_response_coverage,branch0,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.65,0.36035358447589794,0.22001446560813853,0.17894448741615723,0.36035358447589794,0.24068746249980597,0.65
train,vehicle_instability_allraw__cwh__2025_09_26_19_27_21__000065145__pre3_label3_response_coverage,rbf,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.65,0.28863841630609616,0.1493322444133716,0.2840869041802038,0.2779424351003278,0.28863841630609616,0.65
train,vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000225295__pre3_label3_response_coverage,branch2,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.65,0.2963482711702368,0.1933926019509635,0.2747306228783221,0.2963482711702368,0.23552850400047745,0.65
train,vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000453095__pre3_label3_response_coverage,rbf,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.65,0.4670353234430783,0.2149404507237721,0.1440542841747076,0.17396994165844182,0.4670353234430783,0.65
train,vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000527630__pre3_label3_response_coverage,rbf,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.65,0.5187636268418542,0.2037593877423597,0.13658504429395613,0.14089194112183015,0.5187636268418542,0.65
train,vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000089205__pre3_label3_response_coverage,branch2,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.65,0.3425775317762875,0.15101988031748886,0.2789140291590887,0.3425775317762875,0.2274885587471348,0.65
train,vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000165100__pre3_label3_response_coverage,rbf,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.65,0.311827905997871,0.21123651290654433,0.311827905997871,0.24502394345597034,0.23191163763961423,0.65
train,vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000214250__pre3_label3_response_coverage,branch2,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.65,0.4029221039653703,0.1781391380311651,0.18846462863887775,0.4029221039653703,0.2304741293645867,0.65
train,vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000341005__pre3_label3_response_coverage,rbf,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.65,0.3046085945195325,0.2668840612851647,0.21564898300766744,0.2128583611876351,0.3046085945195325,0.65
val,vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000205130__pre3_label3_response_coverage,branch2,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.65,0.29881288093833797,0.1834184179988972,0.2873631872665054,0.29881288093833797,0.23040551379625915,0.65
val,vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000309365__pre3_label3_response_coverage,rbf,rbf,rf_shallow_balanced__fallback_rbf_conf_lt_0.65,0.31962913535032256,0.22322509939554713,0.31962913535032256,0.24464018754636574,0.21250557770776432,0.65
