instability_event_uid,dataset_candidate_version,subject,session_stamp,vehicle_raw_relative_path,vehicle_raw_absolute_path,vehicle_raw_sha256,anchor_time_rel_s,event_start_rel_s,event_end_rel_s,event_duration_s,instability_anchor_source,instability_role,ay_seed_count,roll_rate_seed_count,merged_seed_count,source_event_uids,source_event_types,source_event_levels,max_source_anchor_value,max_source_peak_score,nearby_old_context_count_m2_p5s,nearby_road_curvature_count_m5_p5s,nearby_steer_rate_count_p0_p4s,vehicle_read_status,vehicle_read_error,review_point_count,event_point_count,peak_abs_ay_window,signed_peak_ay_window,peak_abs_ay_event,peak_abs_roll_rate_window,peak_abs_yaw_rate_window,lateral_distance_range_window,peak_abs_curvature_window,median_speed_kmh_window,steering_baseline_pre1s,steering_delta_peak_post3s,steering_signed_delta_peak_post3s,instability_review_score,codex_recommended_decision,causal_setting,leakage_note,human_review_priority
vehicle_instability_onset__zx__2025_09_27_18_00_08__000360765,vehicle_instability_onset_codex_v0_1,zx,2025_09_27_18_00_08,原始车辆数据/zx/Entity_Recording_2025_09_27_18_00_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_18_00_08_vehicle.csv,4b016c5d42daab4b261b47445577a3dd05e1d1f31bfe45391999b0a9d97ba220,360.765,360.765,362.885,2.12,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__zx__2025_09_27_18_00_08__00033,ay,medium,3.39517,2.611669,1,1,1,ok,,5200,848,11.5205,11.5205,3.39517,0.711279,0.445683,3.109521,0.0192344,85.91305,-0.128631,0.557982,-0.557982,81.05,auto_accept_instability_high,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__zx__2025_09_27_18_07_01__000026425,vehicle_instability_onset_codex_v0_1,zx,2025_09_27_18_07_01,原始车辆数据/zx/Entity_Recording_2025_09_27_18_07_01_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_18_07_01_vehicle.csv,bd953ba3c907f1a48467b3a54e1d55c2aeb2de6a4b8dd2e9724ce6e6f57a50ba,26.425,26.425,27.34,0.915,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__zx__2025_09_27_18_07_01__00004,ay,extreme,2.834619,14.573214,2,0,1,ok,,5200,366,5.28462,5.28462,2.83462,1.90826,0.305445,4.913538,0.0,78.03865,-0.020944,1.098514,1.098514,74.06,auto_accept_instability_medium,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__zx__2025_09_27_18_07_01__000087885,vehicle_instability_onset_codex_v0_1,zx,2025_09_27_18_07_01,原始车辆数据/zx/Entity_Recording_2025_09_27_18_07_01_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_18_07_01_vehicle.csv,bd953ba3c907f1a48467b3a54e1d55c2aeb2de6a4b8dd2e9724ce6e6f57a50ba,87.885,87.885,94.465,6.58,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__zx__2025_09_27_18_07_01__00016,ay,extreme,13.608399,32.357372,0,0,0,ok,,5200,2632,13.6084,13.6084,13.6084,1.64799,1.08015,40.239362,0.0,19.8114,-2.46563,0.08797,0.08797,83.08,auto_accept_instability_high,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__zx__2025_09_27_18_07_01__000123135,vehicle_instability_onset_codex_v0_1,zx,2025_09_27_18_07_01,原始车辆数据/zx/Entity_Recording_2025_09_27_18_07_01_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_18_07_01_vehicle.csv,bd953ba3c907f1a48467b3a54e1d55c2aeb2de6a4b8dd2e9724ce6e6f57a50ba,123.135,123.135,123.825,0.69,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__zx__2025_09_27_18_07_01__00020,ay,weak,1.50625,1.158654,3,0,1,ok,,5200,276,6.15939,6.15939,1.50625,0.582436,0.367594,3.110521,0.0,128.3225,-0.268083,0.69691,0.69691,72.39,auto_accept_instability_medium,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__zx__2025_09_27_18_07_01__000212050,vehicle_instability_onset_codex_v0_1,zx,2025_09_27_18_07_01,原始车辆数据/zx/Entity_Recording_2025_09_27_18_07_01_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_18_07_01_vehicle.csv,bd953ba3c907f1a48467b3a54e1d55c2aeb2de6a4b8dd2e9724ce6e6f57a50ba,212.05,212.05,215.055,3.005,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__zx__2025_09_27_18_07_01__00028;raw_vehicle_dynamic_onset__zx__2025_09_27_18_07_01__00029,ay;ay,medium;medium,1.70304,1.954733,2,0,0,ok,,5200,1202,6.39454,-6.39454,1.70304,0.113822,0.248624,1.902198,0.00699223,100.912,-0.235882,0.444798,0.444798,66.62,auto_accept_instability_medium,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__zx__2025_09_27_18_07_01__000251385,vehicle_instability_onset_codex_v0_1,zx,2025_09_27_18_07_01,原始车辆数据/zx/Entity_Recording_2025_09_27_18_07_01_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_18_07_01_vehicle.csv,bd953ba3c907f1a48467b3a54e1d55c2aeb2de6a4b8dd2e9724ce6e6f57a50ba,251.385,251.385,251.98,0.595,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__zx__2025_09_27_18_07_01__00034,ay,weak,1.69217,1.301669,2,0,1,ok,,5200,238,6.60924,6.60924,1.69217,0.424471,0.29076,2.1983,0.0,132.301,-0.214501,1.031839,1.031839,66.26,auto_accept_instability_medium,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__zx__2025_09_27_18_07_01__000286980,vehicle_instability_onset_codex_v0_1,zx,2025_09_27_18_07_01,原始车辆数据/zx/Entity_Recording_2025_09_27_18_07_01_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_18_07_01_vehicle.csv,bd953ba3c907f1a48467b3a54e1d55c2aeb2de6a4b8dd2e9724ce6e6f57a50ba,286.98,286.98,288.345,1.365,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__zx__2025_09_27_18_07_01__00040,ay,weak,1.90065,1.462038,1,0,0,ok,,5200,546,6.06051,-6.06051,1.90065,0.43132,0.303467,2.45855,2e-08,123.144,-0.005061,0.257261,0.257261,69.22,auto_accept_instability_medium,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__zx__2025_09_27_18_07_01__000342080,vehicle_instability_onset_codex_v0_1,zx,2025_09_27_18_07_01,原始车辆数据/zx/Entity_Recording_2025_09_27_18_07_01_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_18_07_01_vehicle.csv,bd953ba3c907f1a48467b3a54e1d55c2aeb2de6a4b8dd2e9724ce6e6f57a50ba,342.08,342.08,343.16,1.08,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__zx__2025_09_27_18_07_01__00045,ay,weak,1.4226,1.094308,0,1,0,ok,,5200,432,7.08846,7.08846,1.4226,0.497064,0.23983,3.251494,0.0092185,101.439,-0.285361,0.138753,0.138753,67.96,auto_accept_instability_medium,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__zx__2025_09_27_18_07_01__000438595,vehicle_instability_onset_codex_v0_1,zx,2025_09_27_18_07_01,原始车辆数据/zx/Entity_Recording_2025_09_27_18_07_01_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_18_07_01_vehicle.csv,bd953ba3c907f1a48467b3a54e1d55c2aeb2de6a4b8dd2e9724ce6e6f57a50ba,438.595,438.595,439.145,0.55,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__zx__2025_09_27_18_07_01__00058,ay,weak,1.44965,1.115115,0,0,0,ok,,5200,220,6.7664,6.7664,1.44965,0.399084,0.272936,3.225769,0.0,133.7285,0.068941,0.395667,-0.395667,64.32,auto_accept_instability_medium,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__zx__2025_09_27_18_07_01__000523650,vehicle_instability_onset_codex_v0_1,zx,2025_09_27_18_07_01,原始车辆数据/zx/Entity_Recording_2025_09_27_18_07_01_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_18_07_01_vehicle.csv,bd953ba3c907f1a48467b3a54e1d55c2aeb2de6a4b8dd2e9724ce6e6f57a50ba,523.65,523.65,534.38,10.73,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__zx__2025_09_27_18_07_01__00068,ay,extreme,10.936396,14.871228,1,1,0,ok,,5200,4292,10.9364,-10.9364,10.9364,0.751935,0.464701,2.353983,0.00585673,149.6285,0.022689,0.500212,0.500212,82.12,auto_accept_instability_high,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__zx__2025_09_27_18_07_01__000584700,vehicle_instability_onset_codex_v0_1,zx,2025_09_27_18_07_01,原始车辆数据/zx/Entity_Recording_2025_09_27_18_07_01_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_18_07_01_vehicle.csv,bd953ba3c907f1a48467b3a54e1d55c2aeb2de6a4b8dd2e9724ce6e6f57a50ba,584.7,584.7,601.145,16.445,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__zx__2025_09_27_18_07_01__00073;raw_vehicle_dynamic_onset__zx__2025_09_27_18_07_01__00074,ay;ay,medium;extreme,14.1913,37.081744,1,1,0,ok,,5200,6578,7.7264,7.7264,14.1913,0.078898,0.351139,2.425697,0.0180184,98.7675,-0.141372,0.277682,-0.277682,68.41,auto_accept_instability_medium,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__zx__2025_09_27_18_17_48__000075605,vehicle_instability_onset_codex_v0_1,zx,2025_09_27_18_17_48,原始车辆数据/zx/Entity_Recording_2025_09_27_18_17_48_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_18_17_48_vehicle.csv,6c0faf9586a1f6031a4d3de61f439c468f44357b92563574c27ba91eefe0d4db,75.605,75.605,75.995,0.39,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__zx__2025_09_27_18_17_48__00007,ay,weak,1.5726,1.209692,2,0,0,ok,,5200,156,5.61229,-5.61229,1.5726,0.341617,0.245138,3.346949,0.0,128.9355,-0.138056,0.279602,0.279602,58.88,auto_accept_instability_medium,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__zx__2025_09_27_18_17_48__000210790,vehicle_instability_onset_codex_v0_1,zx,2025_09_27_18_17_48,原始车辆数据/zx/Entity_Recording_2025_09_27_18_17_48_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_18_17_48_vehicle.csv,6c0faf9586a1f6031a4d3de61f439c468f44357b92563574c27ba91eefe0d4db,210.79,210.79,210.965,0.175,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__zx__2025_09_27_18_17_48__00018,ay,weak,1.3126,1.009692,1,0,0,ok,,5200,70,5.95727,5.95727,1.3126,0.405531,0.299683,3.168324,0.0,129.003,0.003316,0.402473,-0.402473,63.51,auto_accept_instability_medium,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__zx__2025_09_27_18_17_48__000296600,vehicle_instability_onset_codex_v0_1,zx,2025_09_27_18_17_48,原始车辆数据/zx/Entity_Recording_2025_09_27_18_17_48_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_18_17_48_vehicle.csv,6c0faf9586a1f6031a4d3de61f439c468f44357b92563574c27ba91eefe0d4db,296.6,296.6,300.195,3.595,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__zx__2025_09_27_18_17_48__00027;raw_vehicle_dynamic_onset__zx__2025_09_27_18_17_48__00028,ay;ay,weak;medium,2.2427,1.725154,1,1,0,ok,,5200,1438,5.81047,5.81047,2.2427,0.163419,0.223488,3.13054,0.00664567,112.5735,0.04119,0.573341,-0.573341,66.24,auto_accept_instability_medium,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__zx__2025_09_27_18_17_48__000307245,vehicle_instability_onset_codex_v0_1,zx,2025_09_27_18_17_48,原始车辆数据/zx/Entity_Recording_2025_09_27_18_17_48_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_18_17_48_vehicle.csv,6c0faf9586a1f6031a4d3de61f439c468f44357b92563574c27ba91eefe0d4db,307.245,307.245,334.32,27.075,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,3,0,3,raw_vehicle_dynamic_onset__zx__2025_09_27_18_17_48__00029;raw_vehicle_dynamic_onset__zx__2025_09_27_18_17_48__00030;raw_vehicle_dynamic_onset__zx__2025_09_27_18_17_48__00031,ay;ay;ay,extreme;extreme;extreme,12.7725,38.95982,3,0,0,ok,,5200,10830,11.9497,-11.9497,12.7725,1.89251,1.31202,4.837388,2.2e-07,123.6515,-0.200189,1.883559,1.883559,89.65,auto_accept_instability_high,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__zx__2025_09_27_18_17_48__000435575,vehicle_instability_onset_codex_v0_1,zx,2025_09_27_18_17_48,原始车辆数据/zx/Entity_Recording_2025_09_27_18_17_48_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_18_17_48_vehicle.csv,6c0faf9586a1f6031a4d3de61f439c468f44357b92563574c27ba91eefe0d4db,435.575,435.575,448.49,12.915,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__zx__2025_09_27_18_17_48__00039;raw_vehicle_dynamic_onset__zx__2025_09_27_18_17_48__00040,ay;ay,medium;extreme,7.411528,21.145102,2,0,0,ok,,5200,5166,5.12646,-5.12646,7.41153,0.267189,0.222756,3.022175,0.0,135.968,-0.550477,0.499339,0.499339,64.91,auto_accept_instability_medium,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__zx__2025_09_27_18_17_48__000492875,vehicle_instability_onset_codex_v0_1,zx,2025_09_27_18_17_48,原始车辆数据/zx/Entity_Recording_2025_09_27_18_17_48_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_18_17_48_vehicle.csv,6c0faf9586a1f6031a4d3de61f439c468f44357b92563574c27ba91eefe0d4db,492.875,492.875,508.25,15.375,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__zx__2025_09_27_18_17_48__00043,ay,extreme,11.821999,39.323734,0,0,0,ok,,5201,6151,11.822,11.822,11.822,1.70462,0.910469,27.168059,0.00219754,30.63965,-2.56441,0.02042,-0.02042,83.02,auto_accept_instability_high,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__zx__2025_09_27_18_17_48__000533965,vehicle_instability_onset_codex_v0_1,zx,2025_09_27_18_17_48,原始车辆数据/zx/Entity_Recording_2025_09_27_18_17_48_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_18_17_48_vehicle.csv,6c0faf9586a1f6031a4d3de61f439c468f44357b92563574c27ba91eefe0d4db,533.965,533.965,535.33,1.365,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__zx__2025_09_27_18_17_48__00046,ay,strong,2.88322,3.551726,1,0,0,ok,,5200,546,6.63603,-6.63603,2.88322,0.448592,0.358495,1.797527,2.1e-06,133.9155,-0.138055,0.489042,0.489042,71.22,auto_accept_instability_medium,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__zx__2025_09_27_18_17_48__000554770,vehicle_instability_onset_codex_v0_1,zx,2025_09_27_18_17_48,原始车辆数据/zx/Entity_Recording_2025_09_27_18_17_48_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_18_17_48_vehicle.csv,6c0faf9586a1f6031a4d3de61f439c468f44357b92563574c27ba91eefe0d4db,554.77,554.77,556.39,1.62,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__zx__2025_09_27_18_17_48__00048,ay,medium,3.44429,2.649454,2,1,1,ok,,5200,648,6.90367,6.90367,3.44429,0.103897,0.312516,2.538445,0.0178471,88.38835,-0.274366,0.345575,0.345575,61.57,auto_accept_instability_medium,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
