sample_id,event_uid,subject,session_stamp,window_config_id,split,split_strategy,track_id,gt_peak_abs,is_large_response,is_difficult_peak_top20,sample_rmse__keypoint_residual_vehicle_transformer_no_subject,sample_rmse__rbf_kernel_ridge_context_no_subject,wrong_side__keypoint_residual_vehicle_transformer_no_subject,wrong_side__rbf_kernel_ridge_context_no_subject,large_response_recalled__keypoint_residual_vehicle_transformer_no_subject,large_response_recalled__rbf_kernel_ridge_context_no_subject,severe_amp_under__keypoint_residual_vehicle_transformer_no_subject,severe_amp_under__rbf_kernel_ridge_context_no_subject,peak_amp_abs_error__keypoint_residual_vehicle_transformer_no_subject,peak_amp_abs_error__rbf_kernel_ridge_context_no_subject,peak_time_abs_error_s__keypoint_residual_vehicle_transformer_no_subject,peak_time_abs_error_s__rbf_kernel_ridge_context_no_subject,onset_delay_abs_error_s__keypoint_residual_vehicle_transformer_no_subject,onset_delay_abs_error_s__rbf_kernel_ridge_context_no_subject,tail_abs_error__keypoint_residual_vehicle_transformer_no_subject,tail_abs_error__rbf_kernel_ridge_context_no_subject,tail_drift_risk__keypoint_residual_vehicle_transformer_no_subject,tail_drift_risk__rbf_kernel_ridge_context_no_subject,zero_crossing_mismatch__keypoint_residual_vehicle_transformer_no_subject,zero_crossing_mismatch__rbf_kernel_ridge_context_no_subject,reversal_count_exact__keypoint_residual_vehicle_transformer_no_subject,reversal_count_exact__rbf_kernel_ridge_context_no_subject,pred_peak_abs__keypoint_residual_vehicle_transformer_no_subject,pred_peak_abs__rbf_kernel_ridge_context_no_subject,pred_reversal_count__keypoint_residual_vehicle_transformer_no_subject,pred_reversal_count__rbf_kernel_ridge_context_no_subject,pred_multi_segment__keypoint_residual_vehicle_transformer_no_subject,pred_multi_segment__rbf_kernel_ridge_context_no_subject,anchor_time_rel_s,curvature_anchor,input_valid_ratio,event_type,event_level,road_type_anchor,old_v400_road_type_mode,old_v400_phase_mode,road_design_module_name,road_design_instance_name,road_design_risk_class,road_design_mapping_reliability,keypoint_better_rmse,rmse_delta_keypoint_minus_rbf,pred_peak_abs__delta_keypoint_minus_rbf,pred_reversal_count__delta_keypoint_minus_rbf,pred_multi_segment__delta_keypoint_minus_rbf,selector_prob_keypoint,selector_threshold,selected_model,selected_keypoint,oracle_keypoint,selection_outcome,sample_rmse_rbf,sample_rmse_keypoint,sample_rmse_selected,sample_rmse_oracle,selector_regret_vs_oracle,selector_delta_vs_rbf,keypoint_delta_vs_rbf,selector_helped_rbf,selector_hurt_rbf,wrong_side__selected,wrong_side__delta_selected_minus_rbf,large_response_recalled__selected,large_response_recalled__delta_selected_minus_rbf,severe_amp_under__selected,severe_amp_under__delta_selected_minus_rbf,tail_drift_risk__selected,tail_drift_risk__delta_selected_minus_rbf,zero_crossing_mismatch__selected,zero_crossing_mismatch__delta_selected_minus_rbf,reversal_count_exact__selected,reversal_count_exact__delta_selected_minus_rbf
vehicle_instability_allraw__zdq__2025_09_26_15_14_51__000239960__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_14_51__000239960,zdq,2025_09_26_15_14_51,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,5.009788990020752,1,1,2.026183605194092,0.816636860370636,0.0,0.0,0.0,1.0,1.0,0.0,3.8567839860916138,1.649005651473999,0.0250000953674316,0.024999976158142,1.334999963641167,0.1099999994039535,0.5018694251775742,0.0894494950771331,0.0,0.0,0.0,0.0,0.0,0.0,1.1530050039291382,3.360783338546753,1.0,150.0,0.0,1.0,239.96,0.0,1.0,instability_ay_roll,extreme_active,straight,straight,secondary,fix_road,fix_road,design_special_event_segment,low,0,1.2095467448234558,-2.2077783346176147,-149.0,-1.0,0.5875818334334884,0.55,keypoint_residual_vehicle_transformer_no_subject,1,0,FP_select_keypoint_hurts,0.816636860370636,2.026183605194092,2.026183605194092,0.816636860370636,1.2095467448234558,1.2095467448234558,1.2095467448234558,0,1,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__zdq__2025_09_26_15_21_51__000231945__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_21_51__000231945,zdq,2025_09_26_15_21_51,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,0.4852017760276794,0,0,0.3845855593681335,0.1646195352077484,0.0,0.0,0.0,0.0,0.0,0.0,0.7917798161506653,0.3303397893905639,0.2400000095367431,0.0849999189376831,0.0099999904632568,0.5950000137090683,0.0178879108279943,0.0632503367960453,0.0,0.0,0.0,0.0,0.0,0.0,1.2769815921783447,0.8155415654182434,1.0,125.0,0.0,1.0,231.945,-0.0,1.0,instability_ay_roll,strong_active,straight,straight,secondary,fix_road,fix_road,design_special_event_segment,very_low,0,0.219966024160385,0.4614400267601013,-124.0,-1.0,0.134999190366981,0.55,rbf_kernel_ridge_context_no_subject,0,0,TN_keep_rbf_correct,0.1646195352077484,0.3845855593681335,0.1646195352077484,0.1646195352077484,0.0,0.0,0.21996602416038508,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000052510__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000052510,zdq,2025_09_26_15_27_09,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,1.880071997642517,1,1,0.4418183863162994,0.3893788158893585,0.0,0.0,1.0,1.0,0.0,0.0,0.6499453783035278,0.6961737871170044,0.3999999761581421,0.4200000762939453,0.0199999809265136,0.1150000095367431,0.3319964744150638,0.358477646484971,0.0,0.0,0.0,0.0,0.0,0.0,1.2301266193389893,1.1838982105255127,1.0,154.0,0.0,1.0,52.51,0.0,1.0,instability_ay_roll,extreme_active,straight,straight,secondary,middle_section,section2,design_regular_road,high,0,0.0524395704269408,0.0462284088134765,-153.0,-1.0,0.1877654245040685,0.55,rbf_kernel_ridge_context_no_subject,0,0,TN_keep_rbf_correct,0.3893788158893585,0.4418183863162994,0.3893788158893585,0.3893788158893585,0.0,0.0,0.05243957042694086,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000060750__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000060750,zdq,2025_09_26_15_27_09,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,0.7620109915733337,0,0,0.1649648994207382,0.1993813067674636,0.0,0.0,0.0,0.0,0.0,0.0,0.0771623253822326,0.2539854645729065,0.0299999713897705,0.3400000333786011,0.6449999809265137,0.1950000002980232,0.0147995837032794,0.0635834205895662,0.0,0.0,0.0,0.0,0.0,0.0,0.6848486661911011,0.5080255270004272,1.0,179.0,0.0,1.0,60.75,0.0,1.0,instability_ay_roll,strong_active,straight,straight,secondary,middle_section,section2,design_regular_road,high,1,-0.0344164073467254,0.1768231391906738,-178.0,-1.0,0.4828614444745157,0.55,rbf_kernel_ridge_context_no_subject,0,1,FN_missed_keypoint_gain,0.1993813067674636,0.1649648994207382,0.1993813067674636,0.1649648994207382,0.03441640734672541,0.0,-0.03441640734672541,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000456530__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000456530,zdq,2025_09_26_15_27_09,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,0.1340409964323043,0,0,0.13034288585186,0.1013395637273788,1.0,1.0,0.0,0.0,0.0,0.0,0.00501349568367,0.0192136541008949,0.4199999570846557,0.2450000047683715,0.6150000095367432,0.199999988079071,0.1642306074500084,0.016460582613945,1.0,0.0,1.0,0.0,0.0,0.0,0.1390544921159744,0.1148273423314094,0.0,125.0,0.0,1.0,456.53,-0.0,1.0,instability_ay_roll,extreme_active,curve,curve,secondary,differentmu_road,mu1,design_high_risk_surface,very_low,0,0.0290033221244811,0.024227149784565,-125.0,-1.0,0.1957414357997942,0.55,rbf_kernel_ridge_context_no_subject,0,0,TN_keep_rbf_correct,0.1013395637273788,0.13034288585186,0.1013395637273788,0.1013395637273788,0.0,0.0,0.029003322124481187,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__zdq__2025_09_26_15_37_30__000202020__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_37_30__000202020,zdq,2025_09_26_15_37_30,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,0.9688320159912108,0,0,0.177560493350029,0.284140795469284,0.0,0.0,0.0,0.0,0.0,0.0,0.2877837419509887,0.5319254398345947,0.2549999952316284,0.3149999380111694,0.6699999794363976,0.0249999985098838,0.1163541339337825,0.008841373026371,0.0,0.0,0.0,0.0,0.0,0.0,1.2566157579421997,1.5007574558258057,1.0,51.0,0.0,1.0,202.02,-0.0,1.0,instability_ay_roll,strong_active,straight,straight,primary,fix_road,fix_road,design_special_event_segment,low,1,-0.106580302119255,-0.2441416978836059,-50.0,-1.0,0.46512387099347,0.55,rbf_kernel_ridge_context_no_subject,0,1,FN_missed_keypoint_gain,0.284140795469284,0.177560493350029,0.284140795469284,0.177560493350029,0.10658030211925501,0.0,-0.10658030211925501,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000058070__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000058070,zdq,2025_09_26_15_52_46,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,1.419302225112915,0,0,0.3360751271247864,0.1819433569908142,0.0,0.0,0.0,0.0,0.0,0.0,0.2666809558868408,0.3993388414382934,0.375,0.1150000095367431,0.7499999850988388,0.0600000023841857,0.0716132465749979,0.0801429108250886,0.0,0.0,1.0,0.0,0.0,0.0,1.1526212692260742,1.0199633836746216,1.0,119.0,0.0,1.0,58.07,0.0,1.0,instability_ay_roll,strong_active,straight,straight,secondary,middle_section,section2,design_regular_road,high,0,0.1541317701339721,0.1326578855514526,-118.0,-1.0,0.3896279797917946,0.55,rbf_kernel_ridge_context_no_subject,0,0,TN_keep_rbf_correct,0.1819433569908142,0.3360751271247864,0.1819433569908142,0.1819433569908142,0.0,0.0,0.15413177013397217,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000130370__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000130370,zdq,2025_09_26_15_52_46,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,1.4646830558776855,0,0,0.95836079120636,0.4033151268959045,0.0,0.0,0.0,0.0,1.0,0.0,1.1738322377204895,0.4137563705444336,1.1100000143051147,0.0399999618530273,2.825000002980232,0.0600000023841857,0.6681899726390839,0.2703753635287285,0.0,0.0,1.0,0.0,0.0,0.0,0.290850818157196,1.050926685333252,0.0,187.0,0.0,1.0,130.37,-0.00729802,1.0,instability_ay_roll,extreme_active,curve,curve,secondary,curve1,curve1,design_curve_context,high,0,0.5550456643104555,-0.7600758671760559,-187.0,-1.0,0.0192832137320037,0.55,rbf_kernel_ridge_context_no_subject,0,0,TN_keep_rbf_correct,0.4033151268959045,0.95836079120636,0.4033151268959045,0.4033151268959045,0.0,0.0,0.5550456643104555,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000577885__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000577885,zdq,2025_09_26_15_52_46,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,0.2476623058319091,0,0,0.5497418642044067,0.0857212767004966,0.0,0.0,0.0,0.0,0.0,0.0,0.9823499917984008,0.0768982172012329,0.5249999761581421,0.1749999523162841,0.4899999797344208,0.0149999856948852,0.2158805485814809,0.0624816119670867,1.0,0.0,0.0,0.0,0.0,0.0,1.23001229763031,0.3245605230331421,1.0,36.0,0.0,1.0,577.885,0.0,1.0,instability_ay_roll,instability_strong,design_high_risk_surface,none,none,differentmu_road,mu1,design_high_risk_surface,very_low,0,0.4640205875039101,0.905451774597168,-35.0,-1.0,0.0775086082959372,0.55,rbf_kernel_ridge_context_no_subject,0,0,TN_keep_rbf_correct,0.0857212767004966,0.5497418642044067,0.0857212767004966,0.0857212767004966,0.0,0.0,0.4640205875039101,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000347185__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000347185,zdq,2025_09_26_16_03_48,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,1.2025330066680908,0,0,0.4012483954429626,0.1513358652591705,1.0,0.0,0.0,0.0,0.0,0.0,0.1172281503677368,0.1056827306747436,1.3499999642372131,0.0500000119209289,0.860000018030405,0.0049999989569187,0.0411082478240132,0.0582190798595547,0.0,0.0,0.0,0.0,0.0,0.0,1.085304856300354,1.0968502759933472,1.0,111.0,0.0,1.0,347.185,0.0,1.0,instability_ay_roll,strong_active,straight,straight,primary,middle_section,section5,design_regular_road,very_low,0,0.2499125301837921,-0.0115454196929931,-110.0,-1.0,0.4908657972672937,0.55,rbf_kernel_ridge_context_no_subject,0,0,TN_keep_rbf_correct,0.1513358652591705,0.4012483954429626,0.1513358652591705,0.1513358652591705,0.0,0.0,0.2499125301837921,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000471380__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000471380,zdq,2025_09_26_16_03_48,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,0.4153884053230285,0,0,0.2942167520523071,0.1499092280864715,1.0,0.0,0.0,0.0,1.0,0.0,0.3414003551006317,0.2020695805549621,1.0399999618530271,0.0550000071525573,2.705000013113022,0.0949999988079071,0.0422541834414005,0.087297058198601,0.0,0.0,1.0,0.0,0.0,0.0,0.0739880502223968,0.2133188247680664,0.0,74.0,0.0,1.0,471.38,0.0,1.0,instability_ay_roll,medium_active,curve,curve,secondary,differentmu_road,mu1,design_high_risk_surface,very_low,0,0.1443075239658355,-0.1393307745456696,-74.0,-1.0,0.1290207076954014,0.55,rbf_kernel_ridge_context_no_subject,0,0,TN_keep_rbf_correct,0.1499092280864715,0.2942167520523071,0.1499092280864715,0.1499092280864715,0.0,0.0,0.14430752396583557,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__zt__2025_09_28_11_20_08__000158280__pre3_label3_response_coverage,vehicle_instability_allraw__zt__2025_09_28_11_20_08__000158280,zt,2025_09_28_11_20_08,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,1.817582130432129,1,1,1.261447191238403,0.3838224411010742,0.0,0.0,0.0,1.0,1.0,0.0,1.4678695499897003,0.4468451738357544,0.1700000762939453,0.0299999713897705,2.8499999940395355,0.0150000005960464,0.2663607001304626,0.0164491087198257,0.0,0.0,1.0,0.0,0.0,0.0,0.3497125804424286,1.3707369565963743,0.0,186.0,0.0,1.0,158.28,-0.00729802,1.0,instability_ay_roll,strong_active,straight,straight,primary,curve1,curve1,design_curve_context,high,0,0.8776247501373289,-1.0210243761539457,-186.0,-1.0,0.0248019652857151,0.55,rbf_kernel_ridge_context_no_subject,0,0,TN_keep_rbf_correct,0.3838224411010742,1.261447191238403,0.3838224411010742,0.3838224411010742,0.0,0.0,0.8776247501373289,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__zt__2025_09_28_11_20_08__000270535__pre3_label3_response_coverage,vehicle_instability_allraw__zt__2025_09_28_11_20_08__000270535,zt,2025_09_28_11_20_08,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,1.5015029907226562,0,0,0.3890317678451538,0.2543138563632965,0.0,0.0,0.0,0.0,0.0,0.0,0.2052351236343383,0.2967214584350586,0.4500000476837158,0.1350001096725464,0.6549999862909317,0.074999988079071,0.2595805898308754,0.1213308721780777,0.0,0.0,0.0,0.0,0.0,0.0,1.296267867088318,1.2047815322875977,1.0,128.0,0.0,1.0,270.535,-0.0,1.0,instability_ay_roll,medium_active,straight,straight,primary,fix_road,fix_road,design_special_event_segment,low,0,0.1347179114818573,0.0914863348007204,-127.0,-1.0,0.3196233886018466,0.55,rbf_kernel_ridge_context_no_subject,0,0,TN_keep_rbf_correct,0.2543138563632965,0.3890317678451538,0.2543138563632965,0.2543138563632965,0.0,0.0,0.1347179114818573,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__zt__2025_09_28_11_20_08__000416365__pre3_label3_response_coverage,vehicle_instability_allraw__zt__2025_09_28_11_20_08__000416365,zt,2025_09_28_11_20_08,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,0.9772099256515504,0,0,0.4672071039676666,0.2305564284324646,0.0,0.0,0.0,0.0,0.0,0.0,0.1658530235290527,0.240731656551361,0.565000057220459,0.1349999904632568,0.8350000083446503,0.0049999952316284,0.1128767114132642,0.1350691500119865,0.0,0.0,0.0,0.0,0.0,0.0,0.8113569021224976,0.7364782691001892,1.0,130.0,0.0,1.0,416.365,0.0,1.0,instability_ay_roll,strong_active,straight,straight,primary,stop,stop,design_special_event_segment,very_low,0,0.236650675535202,0.0748786330223083,-129.0,-1.0,0.1744703304829151,0.55,rbf_kernel_ridge_context_no_subject,0,0,TN_keep_rbf_correct,0.2305564284324646,0.4672071039676666,0.2305564284324646,0.2305564284324646,0.0,0.0,0.23665067553520203,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__zt__2025_09_28_11_20_08__000472990__pre3_label3_response_coverage,vehicle_instability_allraw__zt__2025_09_28_11_20_08__000472990,zt,2025_09_28_11_20_08,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,1.2395299673080444,0,0,0.233158528804779,0.2855667769908905,0.0,0.0,0.0,0.0,0.0,0.0,0.2748377919197082,0.2960186600685119,0.2350000143051147,0.024999976158142,0.0,0.0300000309944152,0.0721571198664605,0.0233423486351966,0.0,0.0,1.0,0.0,0.0,0.0,0.9646921753883362,0.9435113072395324,1.0,183.0,0.0,1.0,472.99,-0.0,1.0,instability_ay_roll,strong_active,straight,straight,secondary,middle_section,section6,design_regular_road,very_low,1,-0.0524082481861115,0.0211808681488038,-182.0,-1.0,0.8003153649915385,0.55,keypoint_residual_vehicle_transformer_no_subject,1,1,TP_select_keypoint_correct,0.2855667769908905,0.233158528804779,0.233158528804779,0.233158528804779,0.0,-0.052408248186111506,-0.052408248186111506,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
vehicle_instability_allraw__zx__2025_09_27_16_32_00__000101585__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000101585,zx,2025_09_27_16_32_00,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,0.016240119934082,0,0,0.0667064860463142,0.0201884340494871,1.0,0.0,0.0,0.0,0.0,0.0,0.1595342457294464,0.0225052721798419,2.2350000143051147,1.3249999284744265,0.7599999904632568,0.5950000137090683,0.1878245174884796,0.0095653682947158,1.0,1.0,1.0,1.0,1.0,1.0,0.1757743656635284,0.038745392113924,0.0,0.0,0.0,0.0,101.585,0.0,1.0,instability_roll_only,strong_active,straight,straight,secondary,middle_section,section2,design_regular_road,high,0,0.0465180519968271,0.1370289735496044,0.0,0.0,0.0057564530472206,0.55,rbf_kernel_ridge_context_no_subject,0,0,TN_keep_rbf_correct,0.0201884340494871,0.0667064860463142,0.0201884340494871,0.0201884340494871,0.0,0.0,0.0465180519968271,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
vehicle_instability_allraw__zx__2025_09_27_16_32_00__000312575__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000312575,zx,2025_09_27_16_32_00,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,2.528111934661865,1,1,0.8192600607872009,0.5007381439208984,0.0,0.0,1.0,1.0,0.0,0.0,1.1076443195343018,0.7097147703170776,0.1050000190734863,0.0450000762939453,0.5299999713897705,0.5450000166893005,0.3502125069499016,0.2541791573166847,0.0,0.0,1.0,0.0,0.0,0.0,1.4204676151275637,1.818397164344788,1.0,75.0,0.0,1.0,312.575,-0.0,1.0,instability_ay_roll,extreme_active,straight,straight,secondary,fix_road,fix_road,design_special_event_segment,low,0,0.3185219168663025,-0.3979295492172243,-74.0,-1.0,0.3355435511197483,0.55,rbf_kernel_ridge_context_no_subject,0,0,TN_keep_rbf_correct,0.5007381439208984,0.8192600607872009,0.5007381439208984,0.5007381439208984,0.0,0.0,0.3185219168663025,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__zx__2025_09_27_16_32_00__000398300__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000398300,zx,2025_09_27_16_32_00,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,1.5521210432052612,0,0,0.3226225078105926,0.2691601812839508,0.0,0.0,0.0,0.0,0.0,0.0,0.3944964408874511,0.5749571323394775,0.40500009059906,0.0650000572204589,0.1650000214576721,0.0799999833106994,0.218847332522273,0.1658340729773044,0.0,0.0,0.0,0.0,0.0,0.0,1.15762460231781,0.9771639108657836,1.0,190.0,0.0,1.0,398.3,0.0,1.0,instability_ay_roll,extreme_active,straight,straight,secondary,curve2,curve2,design_curve_context,very_low,0,0.0534623265266417,0.1804606914520264,-189.0,-1.0,0.1961895112409774,0.55,rbf_kernel_ridge_context_no_subject,0,0,TN_keep_rbf_correct,0.2691601812839508,0.3226225078105926,0.2691601812839508,0.2691601812839508,0.0,0.0,0.05346232652664179,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__zx__2025_09_27_16_32_00__000421025__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000421025,zx,2025_09_27_16_32_00,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,2.673145532608032,1,1,1.5690940618515017,0.9316312074661256,1.0,1.0,0.0,1.0,1.0,0.0,1.7928025126457214,1.2106196880340576,1.3600000143051147,1.1150000095367432,1.259999942034483,0.044999998062849,0.694998363032937,0.3885078132152557,0.0,0.0,0.0,0.0,0.0,0.0,0.8803430199623108,1.4625258445739746,1.0,95.0,0.0,1.0,421.025,-0.0,1.0,instability_ay_roll,extreme_active,straight,straight,secondary,middle_section,section5,design_regular_road,very_low,0,0.6374628543853761,-0.5821828246116638,-94.0,-1.0,0.2514597277830924,0.55,rbf_kernel_ridge_context_no_subject,0,0,TN_keep_rbf_correct,0.9316312074661256,1.5690940618515017,0.9316312074661256,0.9316312074661256,0.0,0.0,0.6374628543853761,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__zx__2025_09_27_16_32_00__000490620__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000490620,zx,2025_09_27_16_32_00,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,1.7626051902770996,1,1,0.8098227381706238,0.2239463776350021,0.0,0.0,1.0,1.0,0.0,0.0,0.6570776700973511,0.3390839099884033,0.6100001335144043,0.1200000047683715,0.8050000369548798,0.0,0.3791771233081817,0.0259221494197845,0.0,0.0,1.0,0.0,0.0,0.0,1.1055275201797483,1.4235212802886963,1.0,35.0,0.0,1.0,490.62,0.0,1.0,instability_ay_roll,strong_active,straight,straight,secondary,stop,stop,design_special_event_segment,very_low,0,0.5858763605356216,-0.317993760108948,-34.0,-1.0,0.1381135725717879,0.55,rbf_kernel_ridge_context_no_subject,0,0,TN_keep_rbf_correct,0.2239463776350021,0.8098227381706238,0.2239463776350021,0.2239463776350021,0.0,0.0,0.5858763605356216,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__zx__2025_09_27_16_32_00__000645585__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000645585,zx,2025_09_27_16_32_00,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,0.9735440015792848,0,0,0.1925078928470611,0.1112119778990745,0.0,0.0,0.0,0.0,0.0,0.0,0.2722582817077636,0.0864666700363159,0.3899999856948852,0.1299999952316284,0.2149999737739563,0.0600000023841857,0.0874827429652214,0.0964734926819801,0.0,0.0,1.0,0.0,0.0,0.0,1.2458022832870483,1.0600106716156006,1.0,78.0,0.0,1.0,645.585,0.0,1.0,instability_ay_roll,strong_active,straight,straight,secondary,differentmu_road,mu1,design_high_risk_surface,high,0,0.0812959149479866,0.1857916116714477,-77.0,-1.0,0.6338854777850539,0.55,keypoint_residual_vehicle_transformer_no_subject,1,0,FP_select_keypoint_hurts,0.1112119778990745,0.1925078928470611,0.1925078928470611,0.1112119778990745,0.0812959149479866,0.0812959149479866,0.0812959149479866,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
vehicle_instability_allraw__zx__2025_09_27_17_14_07__000103335__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_14_07__000103335,zx,2025_09_27_17_14_07,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,1.7589459419250488,1,1,0.6066015958786011,0.4453549385070801,0.0,0.0,1.0,1.0,0.0,0.0,0.6210436820983887,0.6166653633117676,0.2300000190734863,0.0749999284744262,0.7949999794363976,0.0599999949336051,0.0303933173418045,0.0561136528849601,0.0,0.0,0.0,0.0,0.0,0.0,1.1379022598266602,1.1422805786132812,1.0,146.0,0.0,1.0,103.335,-0.0,1.0,instability_ay_roll,strong_active,straight,straight,primary,middle_section,section2,design_regular_road,high,0,0.161246657371521,-0.004378318786621,-145.0,-1.0,0.4704201175788496,0.55,rbf_kernel_ridge_context_no_subject,0,0,TN_keep_rbf_correct,0.4453549385070801,0.6066015958786011,0.4453549385070801,0.4453549385070801,0.0,0.0,0.161246657371521,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
